Company/Bond,Net Debt/EBITDA,Total Debt/EBIT,Net Debt/EBIT,EBITDA to Interest Expense,EBITDA-CapEx/Interest Expense,EBIT to Interest Expense,Interest Expense,Common Equity/Total Assets,Long-Term Debt/Equity,Long-Term Debt/Capital,Long-Term Debt/Total Assets,Total Debt/Equity,Total Debt/Capital,Total Debt/Total Assets,Num Rating,Market Cap,Industry
23,2.72,4.85,4.63,10.74,5.46,6.14,65.3,49.55,64.51,36.96,31.96,74.55,42.71,36.94,2,9041.1789,1
23,2.73,4.75,4.61,2.64,0.76,0.96,60.5,49.35,63.98,36.6,31.57,74.8,42.79,36.91,2,9478.8873,1
23,2.76,5.15,4.81,4.22,1.66,2.45,57.7,49.3,63.09,36.35,31.1,73.55,42.38,36.26,2,8875.8761,1
23,3.12,5.94,5.52,4.3,-5.61,2.76,66.6,45.94,73.83,40.48,33.92,82.37,45.17,37.84,2,7936.4122,1
23,3.47,5.54,5.27,7.36,4.37,5.84,71.8,49.49,69.19,39.85,34.24,73.64,42.41,36.44,2,8157.8155,1
23,3.33,6.31,6.18,7.46,-9,1.58,71.7,45.48,82.74,43.81,37.63,88.87,47.05,40.42,2,8752.0332,1
23,3.34,6.74,6.49,2.43,0.48,0.99,80.5,44.52,79.49,42.27,35.39,88.07,46.83,39.21,2,8927.1934,1
23,3.53,7.12,6.86,3.77,-5.88,2.35,85.5,42.75,84.21,43.61,36.01,93.1,48.21,39.81,2,9125.1591,1
23,3.31,6.74,6.27,7.1,4.31,5.66,85.3,43.88,80.39,42.58,35.28,88.79,47.03,38.96,2,8288.0047,1
23,3.95,6.32,6.07,3.16,1.81,1.67,82.5,45.1,79.12,42.92,35.69,84.33,45.75,38.03,2,9017.7728,1
23,3.8,6.2,5.74,3.36,0.01,1.76,77.9,44.41,83.21,44.71,36.96,86.13,46.27,38.25,2,6998.6277,1
23,4.2,6.87,6.45,3.65,-8.26,2.08,81.1,42.81,84.3,44.27,36.09,90.42,47.48,38.71,2,4780.744,1
23,4.04,6.65,6.32,7.41,4.32,5.73,80.6,44.51,79.74,42.9,35.5,85.88,46.2,38.23,2,4415.6737,1
23,4.89,8.43,7.94,2.25,-6.98,0.72,87.7,41.32,96.13,47.34,39.72,103.06,50.75,42.59,2,2926.3077,1
23,5.11,9.43,8.82,2.32,-0.44,0.56,79.5,41.69,96.21,47.34,40.11,103.22,50.79,43.03,2,1712.1614,1
23,5.51,10.83,10.34,2.82,1.3,0.81,68.3,43.15,85.76,43.75,37.01,96.03,48.99,41.43,2,2894.8002,1
23,6.84,15.53,14.92,6.1,-5.12,4.15,73.9,43.31,89.05,44.97,38.57,98.02,49.5,42.45,2,5150.8395,1
23,7.7,17.24,16.65,2.92,-13.99,1.05,78.3,41.13,102.18,48.14,42.03,112.27,52.89,46.18,2,5408.645,1
23,6.97,15.12,14.6,2.97,0.99,1.09,83.9,41.39,91.73,43.98,37.96,108.55,52.05,44.93,2,7090.1531,1
23,6.32,12.98,12.47,3.35,-4.16,1.58,90.7,39.6,98.09,46.29,38.84,111.9,52.81,44.31,2,4898.2701,1
23,5.5,10.59,10.01,6.82,5.94,5,89.1,42.2,88.91,43.8,37.52,102.98,50.73,43.45,2,6785.6471,1
23,6.04,11.4,10.88,2.86,-9.76,1.22,99.9,40.2,100.64,46.63,40.46,115.81,53.66,46.56,2,10147.4433,1
23,5.47,10.2,9.66,3.21,2.55,1.49,100.6,41.86,97.57,47.35,40.84,106.06,51.47,44.39,2,8953.1722,1
23,5.17,9.72,9.1,3.66,1.67,1.81,93,41.85,94.65,46.61,39.61,103.07,50.76,43.14,2,8170.0436,1
23,5.1,9.27,8.79,6.98,-0.95,5.17,98.2,41.83,96.42,47.27,40.34,104,50.98,43.51,2,4700.6814,1
23,5.04,9.12,8.84,3.16,1.57,1.17,90.6,42.45,93.45,46.48,39.67,101.05,50.26,42.9,2,5376.5138,1
23,5.08,9.31,9,3.4,1.48,1.46,92.7,42.9,91.93,46.11,39.44,99.37,49.84,42.63,2,6411.0293,1
23,5.13,9.72,9.47,3.11,1.48,1.09,89.1,42,85.46,42.85,35.89,99.44,49.86,41.76,2,5671.8856,1
23,4.98,9.84,9.53,7.46,6.21,5.32,85,44.25,76.11,40.19,33.68,89.38,47.2,39.55,2,6588.0743,1
23,7.32,21.06,20.58,-1.04,-10.73,-3.16,89,41.9,83.89,41.49,35.15,102.18,50.54,42.82,2,7438.2285,1
23,7.03,19.54,19.04,3.94,1.96,1.84,90.2,41.97,71.67,35.56,30.08,101.54,50.38,42.62,2,7288.3703,1
23,6.73,18.35,17.89,3.45,0.94,1.3,86.9,41.93,75.87,38.19,31.82,98.66,49.66,41.37,2,7321.8374,1
23,6.46,17.93,17.46,7.94,6.21,5.58,79.7,43.62,68.26,35.84,29.78,90.43,47.49,39.45,2,8418.3323,1
23,5.07,10.12,9.86,3.51,0.47,0.99,75.7,43.88,73.92,38.57,32.44,91.67,47.83,40.23,2,10454.8596,1
23,5.23,10.96,10.66,4.25,1.65,1.42,68.6,43.61,85.01,44.48,37.07,91.12,47.68,39.74,2,12116.3014,1
23,4.69,9.35,9.12,5.95,3.43,3,65.3,44.22,80.22,43.17,35.47,85.81,46.18,37.95,2,12361.5842,1
23,4.08,7.78,7.58,12.01,8.41,8.81,60.1,46.03,68.88,38.82,31.7,77.44,43.64,35.64,2,14982.6964,1
23,4.82,8.97,8.76,4.86,-14.6,1.85,64.4,40,92.27,45.7,36.91,101.93,50.48,40.77,2,18076.6794,1
23,4.82,9.01,8.77,4.36,0.02,1.51,70.2,38.21,93.68,45.18,35.79,107.35,51.77,41.01,2,17997.8245,1
23,4.77,8.64,8.49,6.1,-4.95,3.41,76.6,38.89,91.25,44.4,35.49,105.54,51.35,41.04,2,17305.8805,1
23,5.36,11.41,11.21,7.02,3.89,3.86,66.8,39.39,91.87,45.29,36.19,102.84,50.7,40.51,2,19598.6751,1
