Company/Bond,Net Debt/EBITDA,Total Debt/EBIT,Net Debt/EBIT,EBITDA to Interest Expense,EBITDA-CapEx/Interest Expense,EBIT to Interest Expense,Interest Expense,Common Equity/Total Assets,Long-Term Debt/Equity,Long-Term Debt/Capital,Long-Term Debt/Total Assets,Total Debt/Equity,Total Debt/Capital,Total Debt/Total Assets,Num Rating,Market Cap,Industry
35,3.92,6.73,6.69,3.63,2.35,2.19,136.4,7.06,902.61,88.45,63.77,920.44,90.2,65.03,2,6609.6,8
35,3.85,6.67,6.64,3.58,2.23,2.07,134.2,7.2,887.02,89.38,63.9,892.46,89.92,64.29,2,6009.07,8
35,4.93,9.5,9.26,2.39,0.98,0.68,141.2,10.39,597.65,83.95,62.09,611.94,85.95,63.58,2,6883.162,8
35,4.7,9.65,9.58,3.56,2.1,1.57,156.5,10.21,616.23,85.48,62.92,620.86,86.13,63.4,2,6886.0515,8
35,4.57,10.39,10.35,3.61,1.78,1.52,153.5,9.6,657.57,86.24,63.14,662.49,86.89,63.62,2,5681.046,8
35,4.43,11.13,10.98,3.62,1.57,1.52,155.4,8.87,630.59,76.38,55.95,725.6,87.89,64.38,2,5933.929,8
35,4.04,10.11,9.96,3.2,1.32,1.07,159.7,7.9,733.15,80.43,57.93,811.53,89.03,64.12,2,4870.296,8
35,4.08,10.26,10.2,3.35,1.89,1.4,168.9,7.46,791.94,80.92,59.09,878.67,89.78,65.56,2,4700.111,8
35,4.03,10.27,10.18,3.45,2.01,1.4,162,6.94,937.31,89.66,65.02,945.43,90.43,65.58,2,4570.488,8
35,4,10.36,10.28,3.75,2.38,1.48,148.8,6.34,1024.89,90.3,64.96,1034.96,91.19,65.6,2,4762.839,8
35,3.68,8.63,8.58,4.51,3.26,2.21,148,6.25,1026.21,90.31,64.13,1036.32,91.2,64.76,2,4757.676,8
35,3.77,9.25,9.18,3.57,2.47,1.18,141.9,5.46,1192.42,91.39,65.09,1204.69,92.34,65.76,2,4966.248,8
35,3.85,9.86,9.8,3.59,2.13,1.17,142.5,4.54,1455.96,92.64,66.17,1471.64,93.64,66.89,2,6002.892,8
35,3.92,10.65,10.52,3.49,2.12,1.06,143.4,3.58,1867.2,93.95,66.78,1887.36,94.97,67.5,2,6496.028,8
35,4.55,17.05,16.99,2.61,0.95,0.14,144,1.8,3526.47,89.38,63.32,3845.64,97.47,69.05,2,4968.7101,8
35,4.73,19.21,19.05,3.26,1.9,0.85,141.1,0.75,9187.47,97.9,69.17,9284.84,98.93,69.9,2,4475.511,8
35,6.14,29.17,29.05,1.94,0.76,0.36,217.5,3.29,2455.93,94.82,80.91,2490.11,96.14,82.03,2,664.158,8
35,6.02,27.26,27.01,2.3,0.98,0.78,230.2,1.34,6139.41,97.04,82.29,6226.79,98.42,83.46,2,620.14,8
35,5.49,20.27,20.2,2.07,0.68,0.59,224.4,2.45,3317.56,95.63,81.2,3369.32,97.12,82.47,2,622.748,8
35,5.58,19.3,19.16,2.11,0.89,0.72,219.7,2.68,3077.55,95.36,82.41,3127.45,96.9,83.75,2,739.584,8
35,5.1,15.78,15.71,2.13,0.98,0.71,217.4,2.78,2931.35,95.06,81.63,2983.69,96.76,83.09,2,893.628,8
