Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
19960331,17,0.193,0.21,0.125,0.116,1.351,0.192,0.087,0.238,0.554,0.367,1.242,4.109,0.864,1.721,99.162,0
19960630,17,0.189,0.201,0.114,0.112,1.351,0.191,0.087,0.233,0.549,0.358,1.219,5.199,0.913,1.798,76.441,0
19960930,17,0.189,0.195,0.108,0.108,1.351,0.19,0.087,0.232,0.55,0.353,1.222,5.805,0.947,1.838,65.223,0
19961231,17,0.267,0.268,0.142,0.147,1.703,0.244,0.136,0.364,0.599,0.408,1.491,6.67,0.942,1.745,104.451,0
19970331,17,0.225,0.232,0.124,0.127,1.703,0.213,0.136,0.29,0.577,0.382,1.365,6.657,0.962,1.768,48.539,0
19970630,17,0.238,0.25,0.132,0.134,1.703,0.216,0.136,0.313,0.592,0.398,1.449,6.218,0.926,1.707,51.802,0
19970930,17,0.271,0.29,0.152,0.152,1.703,0.231,0.136,0.371,0.617,0.427,1.609,2.462,0.845,1.599,58.969,0
19971231,17,0.321,0.359,0.176,0.18,2.738,0.244,0.084,0.473,0.659,0.49,1.936,1.824,0.728,1.361,53.4,0
19980331,17,0.305,0.333,0.168,0.17,3.09,0.242,0.084,0.439,0.645,0.468,1.817,0.844,0.759,1.447,58.117,0
19980630,17,0.324,0.351,0.179,0.179,4.02,0.252,0.084,0.48,0.656,0.484,1.908,0.319,0.704,1.395,60.94,0
19980930,17,0.327,0.354,0.182,0.18,2.119,0.253,0.084,0.486,0.658,0.49,1.925,2.989,0.662,1.362,58.715,0
19981231,17,0.331,0.379,0.248,0.19,2.186,0.251,0.097,0.496,0.664,0.498,1.978,3.025,0.598,1.22,48.179,0
19990331,17,0.329,0.363,0.212,0.184,1.812,0.252,0.097,0.49,0.66,0.493,1.94,4.212,0.598,1.294,52.963,0
19990630,17,0.327,0.367,0.229,0.184,1.656,0.248,0.097,0.486,0.662,0.494,1.959,4.925,0.594,1.253,50.383,0
19990930,17,0.327,0.371,0.24,0.184,1.592,0.244,0.097,0.486,0.666,0.496,1.995,5.255,0.592,1.212,47.555,0
19991231,17,0.343,0.386,0.271,0.186,1.425,0.242,0.252,0.514,0.683,0.504,2.154,6.014,0.672,1.151,43.439,0
20000331,17,0.33,0.376,0.244,0.183,1.513,0.238,0.252,0.488,0.674,0.496,2.069,5.644,0.609,1.177,50.229,0
20000630,17,0.328,0.377,0.24,0.181,1.47,0.233,0.252,0.484,0.677,0.496,2.097,5.89,0.639,1.161,45.679,0
20000930,17,0.34,0.387,0.238,0.186,1.468,0.239,0.252,0.507,0.682,0.501,2.149,6.353,0.7,1.168,42.621,0
20001231,17,0.407,0.473,0.373,0.209,1.728,0.244,0.192,0.687,0.738,0.557,2.814,6.856,0.496,0.867,50.73,0
20010331,17,0.376,0.422,0.283,0.197,1.383,0.248,0.192,0.597,0.708,0.526,2.43,7.691,0.619,1.029,45.132,0
20010630,17,0.411,0.453,0.315,0.212,1.436,0.266,0.192,0.693,0.724,0.548,2.625,7.821,0.579,0.987,50.554,0
20010930,17,0.431,0.493,0.351,0.224,1.537,0.264,0.192,0.756,0.742,0.569,2.875,7.936,0.505,0.903,55.87,0
20011231,17,0.501,0.565,0.383,0.254,1.897,0.29,0.102,0.988,0.776,0.612,3.466,6.462,0.453,0.791,52.985,1
20020331,17,0.488,0.559,0.379,0.253,1.903,0.287,0.102,0.94,0.768,0.609,3.322,6.08,0.498,0.855,54.681,1
20020630,17,0.503,0.587,0.4,0.263,2.077,0.29,0.102,0.994,0.777,0.623,3.494,5.562,0.496,0.823,54.749,1
20020930,17,0.521,0.594,0.409,0.273,2.358,0.306,0.102,1.058,0.78,0.629,3.547,4.556,0.518,0.83,53.481,1
20021231,17,0.621,0.71,0.374,0.275,2.721,0.282,0.098,1.636,0.853,0.71,5.801,4.931,0.539,0.851,58.084,1
20030331,17,0.575,0.658,0.394,0.282,3.08,0.302,0.098,1.328,0.818,0.671,4.488,4.373,0.549,0.863,58.002,1
20030630,17,0.608,0.688,0.378,0.283,5.178,0.298,0.098,1.532,0.839,0.695,5.196,2.71,0.545,0.871,60.536,1
20030930,17,0.641,0.722,0.364,0.284,6.239,0.293,0.098,1.782,0.859,0.721,6.082,2.743,0.523,0.859,61.405,1
20031231,17,0.62,0.674,0.323,0.272,4.516,0.296,0.086,1.634,0.847,0.692,5.516,2.002,0.646,0.935,56.815,1
20040331,17,0.628,0.689,0.343,0.275,6.462,0.294,0.086,1.686,0.851,0.703,5.73,2.714,0.563,0.878,55.943,1
20040630,17,0.604,0.678,0.322,0.267,4.03,0.282,0.086,1.526,0.844,0.688,5.408,4.115,0.599,0.879,49.79,1
20040930,17,0.578,0.649,0.328,0.252,3.46,0.268,0.086,1.368,0.836,0.669,5.101,4.229,0.62,0.862,43.602,1
20041231,17,0.491,0.55,0.349,0.226,3.619,0.255,0.081,0.879,0.791,0.598,3.781,2.843,0.521,0.725,42.741,1
20050331,17,0.515,0.588,0.332,0.227,3.459,0.245,0.081,1.006,0.813,0.657,4.341,3.01,0.556,0.774,17.416,1
20050630,17,0.497,0.549,0.335,0.213,2.986,0.24,0.081,0.915,0.805,0.67,4.124,3.434,0.523,0.746,42.741,1
20050930,17,0.492,0.538,0.315,0.203,3.113,0.231,0.081,0.891,0.808,0.695,4.205,3.025,0.498,0.738,42.741,1
20051231,17,0.463,0.521,0.256,0.179,2.935,0.195,0.143,0.727,0.816,0.589,4.431,3.595,0.498,0.779,46.404,1
20060331,17,0.475,0.532,0.267,0.185,2.493,0.202,0.143,0.795,0.817,0.695,4.478,4.495,0.501,0.76,46.404,1
20060630,17,0.471,0.538,0.245,0.179,2.737,0.19,0.143,0.764,0.824,0.702,4.69,3.94,0.5,0.763,46.404,1
20060930,17,0.451,0.529,0.239,0.173,2.136,0.18,0.143,0.675,0.82,0.692,4.554,5.619,0.502,0.768,46.404,1
20061231,17,0.633,0.74,0.246,0.184,1.843,0.173,0.159,1.721,0.909,0.762,9.929,6.116,0.501,0.774,53.109,1
20070331,17,0.516,0.593,0.244,0.172,1.666,0.174,0.159,0.914,0.86,0.75,6.122,7.76,0.498,0.771,53.109,1
20070630,17,0.547,0.616,0.254,0.17,1.356,0.172,0.159,1.092,0.875,0.773,7.03,10.138,0.511,0.792,53.109,1
20070930,17,0.586,0.651,0.247,0.168,1.247,0.169,0.159,1.36,0.893,0.801,8.376,11.511,0.541,0.82,53.109,1
20071231,17,0.453,0.499,0.222,0.139,1.169,0.149,0.192,0.731,0.847,0.607,5.551,9.702,0.562,0.865,54.386,1
20080331,17,0.502,0.553,0.229,0.148,1.09,0.154,0.192,0.901,0.867,0.749,6.517,13.399,0.569,0.86,54.386,1
20080630,17,0.473,0.529,0.223,0.143,1.126,0.149,0.192,0.78,0.858,0.732,6.035,13.119,0.553,0.854,54.386,1
20080930,17,0.453,0.498,0.228,0.137,1.163,0.147,0.192,0.717,0.849,0.716,5.625,12.6,0.518,0.846,5.475,1
20081231,17,1.229,1.328,0.232,0.14,1.471,0.126,-0.007,0,1.024,1.107,-42.56,7.496,0.335,0.84,86.907,1
20090331,17,0.66,0.713,0.237,0.145,1.738,0.145,-0.007,0.747,0.931,0.854,13.591,7.525,0.423,0.855,27.928,1
20090630,17,0.814,0.862,0.237,0.15,1.686,0.146,-0.007,1.53,0.968,0.92,31.148,7.863,0.4,0.891,62.103,1
20090930,17,1.073,1.15,0.234,0.164,5.335,0.151,-0.007,47.86,1.01,1.039,-81.257,0.246,0.4,0.919,87.083,1
20091231,17,0.846,0.895,0.174,0.208,3.894,0.204,0.094,5.741,0.964,0.904,28.115,3.387,0.558,1.073,97.409,1
20100331,17,0.9,0.976,0.203,0.191,2.988,0.179,0.094,6.064,0.98,0.946,56.059,3.775,0.49,1.021,106.434,1
20100630,17,0.857,0.945,0.19,0.201,3.361,0.188,0.094,4.16,0.969,0.917,33.696,3.135,0.518,1.061,113.944,1
20100930,17,0.782,0.86,0.176,0.202,1.773,0.193,0.094,3.697,0.949,0.864,19.126,8.3,0.535,1.113,123.704,1
20101231,17,0.8,0.866,0.141,0.181,1.995,0.175,0.045,4.148,0.958,0.879,23.754,6.786,0.459,1.146,129.452,1
20110331,17,0.756,0.829,0.161,0.186,1.925,0.179,0.045,3.174,0.945,0.849,17.715,6.876,0.475,1.147,151.265,1
20110630,17,0.73,0.8,0.152,0.175,1.834,0.17,0.045,2.773,0.941,0.835,16.289,7.193,0.445,1.163,161.897,1
20110930,17,0.709,0.788,0.145,0.17,1.739,0.163,0.045,2.491,0.937,0.823,15.298,7.723,0.422,1.183,173.772,1
20111231,17,0.735,0.908,0.126,0.155,1.769,0.131,0.053,2.85,0.955,0.855,21.729,8.302,0.426,1.207,167.409,1
20120331,17,0.671,0.806,0.137,0.157,1.508,0.139,0.053,2.075,0.936,0.81,14.908,9.261,0.419,1.21,174.577,1
20120630,17,0.65,0.806,0.131,0.151,1.483,0.13,0.053,1.888,0.935,0.803,14.536,9.561,0.414,1.217,171.987,1
20120930,17,0.621,0.788,0.122,0.143,1.479,0.121,0.053,1.668,0.931,0.789,13.82,9.433,0.408,1.223,172.93,1
20121231,17,0.601,0.697,0.104,0.117,1.372,0.108,0.091,1.529,0.933,0.771,14.135,9.803,0.435,1.274,169.305,1
20130331,17,0.563,0.676,0.112,0.122,1.333,0.11,0.091,1.309,0.921,0.749,11.882,10.125,0.408,1.263,182.633,1
20130630,17,0.548,0.633,0.109,0.114,1.253,0.107,0.091,1.228,0.919,0.736,11.47,10.691,0.423,1.285,184.114,1
20130930,17,0.534,0.598,0.109,0.106,1.162,0.103,0.091,1.161,0.917,0.726,11.268,11.619,0.439,1.294,184.302,1
20131231,17,0.35,0.418,0.106,0.104,1.154,0.104,0.105,0.543,0.838,0.563,5.221,12.425,0.43,1.264,185.332,1
20140331,17,0.414,0.477,0.11,0.102,1.045,0.101,0.105,0.713,0.875,0.633,7.077,13.193,0.429,1.273,191.029,1
20140630,17,0.372,0.44,0.113,0.1,0.973,0.098,0.105,0.598,0.858,0.601,6.082,14.44,0.407,1.254,199.537,1
20140930,17,0.339,0.411,0.117,0.098,0.925,0.096,0.105,0.517,0.842,0.576,5.368,15.262,0.377,1.238,203.541,1
20030630,18,0.33,0.334,0.716,0.234,3.922,0.436,0.203,0.493,0.531,0.387,1.131,0.358,1.565,1.709,72.149,4
20030930,18,0.339,0.344,0.744,0.239,3.322,0.438,0.203,0.514,0.54,0.395,1.172,1.404,1.547,1.688,76.008,4
20031231,18,0.286,0.288,0.765,0.196,1.914,0.379,0.049,0.401,0.514,0.339,1.058,2.69,1.301,1.411,53.476,4
20040331,18,0.325,0.329,0.764,0.228,2.378,0.424,0.049,0.482,0.532,0.378,1.137,3.318,1.546,1.688,92.759,4
20040630,18,0.307,0.308,0.759,0.213,2.094,0.408,0.049,0.443,0.521,0.362,1.086,3.82,1.572,1.718,92.12,4
20040930,18,0.285,0.286,0.72,0.197,2.26,0.388,0.049,0.398,0.506,0.342,1.026,3.183,1.556,1.699,92.289,4
20041231,18,0.171,0.173,0.569,0.119,1.391,0.273,0.055,0.205,0.431,0.247,0.756,2.23,1.874,2.003,63.571,4
20050331,18,0.228,0.229,0.649,0.16,2.365,0.344,0.055,0.294,0.461,0.296,0.856,2.312,1.804,1.964,93.955,4
20050630,18,0.197,0.199,0.511,0.139,2.06,0.316,0.055,0.245,0.438,0.266,0.778,2.522,2.126,2.31,86.497,4
20050930,18,0.174,0.175,0.465,0.123,1.646,0.294,0.055,0.21,0.417,0.244,0.715,3.536,2.375,2.588,82.51,4
20051231,18,0.196,0.197,0.342,0.136,1.424,0.303,0.071,0.244,0.446,0.258,0.807,5.172,2.476,2.663,68.612,4
20060331,18,0.187,0.188,0.382,0.131,1.515,0.301,0.071,0.23,0.434,0.255,0.766,4.72,2.593,2.829,70.865,4
20060630,18,0.197,0.198,0.452,0.136,1.256,0.299,0.071,0.245,0.451,0.271,0.821,6.626,2.395,2.625,69.786,4
20060930,18,0.207,0.209,0.473,0.139,1.211,0.292,0.071,0.261,0.472,0.286,0.895,6.946,2.277,2.501,68.221,4
20061231,18,0.244,0.247,0.508,0.15,1.169,0.275,0.013,0.323,0.541,0.338,1.177,7.371,2.142,2.341,53.473,4
20070331,18,0.229,0.232,0.539,0.145,1.052,0.278,0.013,0.297,0.517,0.322,1.069,8.626,2.119,2.35,65.706,4
20070630,18,0.234,0.237,0.55,0.147,0.982,0.278,0.013,0.306,0.524,0.328,1.101,9.475,2.124,2.357,64.669,4
20070930,18,0.235,0.238,0.55,0.148,0.96,0.28,0.013,0.307,0.523,0.328,1.095,9.652,2.165,2.4,63.626,4
20071231,18,0.007,0.308,0.434,0.153,1.029,0.007,0.38,0.007,0.508,0.313,1.034,8.6,1.398,1.541,53.093,4
20080331,18,0.148,0.277,0.538,0.159,1.246,0.167,0.38,0.174,0.511,0.327,1.044,5.874,1.694,1.877,63.426,4
20080630,18,0.13,0.328,0.532,0.18,1.668,0.137,0.38,0.15,0.522,0.349,1.093,3.537,1.491,1.654,64.169,3
20080930,18,0.162,0.358,0.551,0.198,2.621,0.167,0.38,0.194,0.537,0.373,1.158,0.895,1.428,1.599,65.131,4
20081231,18,0.321,0.324,0.623,0.186,2.842,0.3,0.023,0.474,0.612,0.423,1.577,-0.201,1.588,1.842,52.59,4
20090331,18,0.295,0.369,0.603,0.217,3.544,0.296,0.023,0.419,0.586,0.422,1.416,-0.44,1.582,1.802,64.899,4
20090630,18,0.337,0.359,0.615,0.218,5.769,0.344,0.023,0.509,0.597,0.435,1.479,-2.266,1.716,1.973,61.78,4
20090930,18,0.282,0.304,0.62,0.181,2.942,0.293,0.023,0.392,0.573,0.395,1.339,-0.597,1.658,1.914,58.894,4
20091231,18,0.022,0.056,0.578,0.031,0.321,0.027,0.206,0.023,0.454,0.197,0.833,1.909,1.496,1.726,49.084,4
20100331,18,0.153,0.179,0.597,0.107,1.072,0.183,0.206,0.181,0.496,0.292,0.985,2.464,1.659,1.917,54.232,4
20100630,18,0.08,0.104,0.59,0.06,0.529,0.1,0.206,0.087,0.465,0.231,0.87,4.593,1.633,1.901,54.805,4
19950331,26,0.589,0.829,0.584,0.359,2.33,0.31,0.132,1.423,0.822,0.745,4.619,4.197,0.998,1.333,78.023,1
19950630,26,0.588,0.822,0.569,0.366,2.32,0.321,0.132,1.42,0.816,0.742,4.448,4.361,1.018,1.366,78.833,1
19950930,26,0.584,0.82,0.552,0.374,2.45,0.329,0.132,1.398,0.811,0.738,4.277,4.07,1.034,1.395,80.761,1
19951231,26,0.539,0.871,0.56,0.38,2.412,0.295,0.163,1.165,0.799,0.726,3.968,4.079,0.947,1.264,74.044,1
19960331,26,0.559,0.843,0.546,0.382,2.51,0.317,0.163,1.261,0.8,0.729,4.007,4.035,0.993,1.343,81.375,1
19960630,26,0.538,0.86,0.55,0.381,2.449,0.3,0.163,1.155,0.795,0.724,3.882,4.183,0.95,1.285,81.652,1
19960930,26,0.529,0.87,0.568,0.385,2.355,0.296,0.163,1.113,0.792,0.721,3.797,4.57,0.943,1.265,84.514,1
19961231,26,0.524,0.863,0.595,0.398,2.506,0.31,0.122,1.095,0.78,0.715,3.55,4.484,0.936,1.252,83.818,1
19970331,26,0.535,0.847,0.582,0.396,2.354,0.32,0.122,1.142,0.783,0.716,3.601,4.853,0.967,1.302,91.901,1
19970630,26,0.552,0.819,0.592,0.405,2.382,0.35,0.122,1.221,0.779,0.716,3.525,4.825,1.025,1.377,94.907,1
19970930,26,0.566,0.797,0.589,0.411,2.406,0.376,0.122,1.289,0.776,0.716,3.466,4.791,1.064,1.438,95.507,1
19971231,26,0.597,0.737,0.61,0.413,2.447,0.432,0.13,1.484,0.775,0.718,3.436,4.812,1.13,1.538,88.085,1
19980331,26,0.599,0.772,0.598,0.426,2.526,0.424,0.13,1.482,0.779,0.725,3.515,4.653,1.112,1.516,96.042,1
19980630,26,0.617,0.79,0.605,0.446,2.699,0.444,0.13,1.603,0.784,0.735,3.624,4.456,1.11,1.519,99.78,1
19980930,26,0.633,0.801,0.618,0.461,2.9,0.462,0.13,1.723,0.789,0.744,3.731,4.121,1.115,1.528,103.809,1
19981231,26,0.647,0.857,0.626,0.496,3.452,0.47,0.089,1.833,0.796,0.757,3.897,3.641,1.085,1.442,95.602,1
19990331,26,0.647,0.847,0.632,0.493,3.669,0.474,0.089,1.837,0.795,0.752,3.872,3.183,1.132,1.521,122.184,1
19990630,26,0.65,0.866,0.638,0.502,4.09,0.473,0.089,1.857,0.797,0.751,3.925,2.822,1.142,1.513,135.514,1
19990930,26,0.651,0.876,0.64,0.509,4.394,0.474,0.089,1.867,0.797,0.749,3.935,2.598,1.154,1.51,147.374,1
19991231,26,0.645,0.897,0.634,0.518,4.602,0.469,0.121,1.817,0.795,0.743,3.874,2.478,1.118,1.435,133.694,1
20000331,26,0.653,0.889,0.642,0.518,4.431,0.476,0.121,1.879,0.798,0.747,3.944,2.499,1.157,1.491,158.251,1
20000630,26,0.655,0.887,0.643,0.519,4.249,0.48,0.121,1.895,0.798,0.748,3.948,2.541,1.157,1.481,154.038,1
20000930,26,0.657,0.891,0.645,0.523,4.267,0.482,0.121,1.919,0.799,0.75,3.977,2.443,1.155,1.472,153.856,1
20001231,26,0.669,0.89,0.645,0.529,4.371,0.496,0.09,2.024,0.803,0.757,4.083,2.474,1.147,1.461,153.159,1
20010331,26,0.667,0.904,0.65,0.533,4.406,0.49,0.09,2.005,0.804,0.758,4.091,2.31,1.147,1.463,160.653,1
20010630,26,0.671,0.915,0.654,0.54,4.634,0.491,0.09,2.04,0.806,0.761,4.152,2.212,1.141,1.455,166.244,1
20010930,26,0.67,0.925,0.655,0.543,4.703,0.488,0.09,2.034,0.806,0.762,4.167,2.277,1.122,1.433,169.791,1
20011231,26,0.668,0.982,0.63,0.542,5.046,0.451,0.079,2.012,0.817,0.769,4.464,2.252,1.019,1.304,162.946,1
20020331,26,0.673,0.956,0.645,0.547,5.38,0.474,0.079,2.058,0.813,0.768,4.345,2.2,1.083,1.386,181.075,1
20020630,26,0.676,0.963,0.643,0.548,5.678,0.472,0.079,2.09,0.816,0.771,4.43,2.19,1.08,1.383,186.714,1
20020930,26,0.679,0.974,0.64,0.55,5.852,0.468,0.079,2.113,0.819,0.774,4.513,2.216,1.078,1.376,189.094,1
20021231,26,0.679,1.036,0.655,0.538,5.779,0.424,0.086,2.119,0.833,0.785,5.003,2.3,1.046,1.289,180.79,1
20030331,26,0.685,0.991,0.65,0.547,5.712,0.458,0.086,2.178,0.826,0.781,4.756,2.385,1.098,1.378,187.512,1
20030630,26,0.682,0.993,0.649,0.54,5.346,0.449,0.086,2.143,0.827,0.78,4.777,2.68,1.101,1.372,181.927,1
20030930,26,0.682,0.992,0.649,0.537,5.312,0.446,0.086,2.146,0.828,0.779,4.815,2.822,1.116,1.383,180.677,1
20031231,26,0.698,0.983,0.671,0.543,5.654,0.463,0.068,2.316,0.833,0.79,5,3.014,1.089,1.33,172.379,1
20040331,26,0.688,0.982,0.658,0.54,5.015,0.457,0.068,2.208,0.828,0.783,4.83,3.545,1.112,1.377,169.815,1
20040630,26,0.692,0.985,0.657,0.546,4.964,0.463,0.068,2.244,0.829,0.787,4.851,3.832,1.106,1.383,166.218,1
20040930,26,0.695,0.988,0.657,0.55,4.818,0.466,0.068,2.28,0.83,0.791,4.892,4.17,1.089,1.378,161.548,1
20041231,26,0.68,1.009,0.672,0.546,5.059,0.445,-0.112,2.114,0.827,0.787,4.771,4.337,1.008,1.296,158.709,1
20050331,26,0.691,0.982,0.651,0.55,4.708,0.468,-0.112,2.234,0.827,0.788,4.774,4.24,1.051,1.369,158.862,1
20050630,26,0.686,0.994,0.643,0.549,4.554,0.458,-0.112,2.181,0.827,0.786,4.767,4.264,1.001,1.32,158.185,1
20050930,26,0.673,1.016,0.633,0.547,4.383,0.44,-0.112,2.061,0.824,0.782,4.689,4.289,0.938,1.247,158.579,1
20051231,26,0.65,1.068,0.613,0.547,4.227,0.406,0.081,1.859,0.821,0.776,4.582,4.487,0.92,1.194,158.837,1
20060331,26,0.649,1.06,0.614,0.545,3.796,0.407,0.081,1.848,0.82,0.775,4.545,4.716,0.894,1.186,161.334,1
20060630,26,0.643,1.078,0.612,0.545,3.599,0.396,0.081,1.8,0.82,0.775,4.543,4.876,0.88,1.169,162.471,1
20060930,26,0.65,1.061,0.611,0.544,3.522,0.406,0.081,1.858,0.821,0.776,4.574,4.812,0.905,1.207,161.576,1
20061231,26,0.72,1.112,0.648,0.536,3.576,0.402,0.132,2.578,0.865,0.821,6.418,4.651,0.87,1.2,153.459,1
20070331,26,0.682,1.085,0.62,0.537,3.602,0.401,0.132,2.149,0.843,0.796,5.357,4.436,0.877,1.208,160.926,1
20070630,26,0.694,1.075,0.619,0.529,3.713,0.402,0.132,2.268,0.849,0.801,5.636,4.142,0.879,1.226,159.261,1
20070930,26,0.694,1.09,0.618,0.519,3.606,0.386,0.132,2.267,0.854,0.804,5.867,4.217,0.853,1.2,157.491,1
20071231,26,0.667,1.064,0.626,0.506,3.622,0.377,0.168,1.983,0.842,0.789,5.319,4.263,0.821,1.145,153.648,1
20080331,26,0.671,1.077,0.616,0.509,3.387,0.375,0.168,2.037,0.845,0.792,5.446,4.553,0.822,1.16,153.608,1
20080630,26,0.66,1.096,0.62,0.508,3.238,0.363,0.168,1.937,0.842,0.79,5.346,5.013,0.791,1.118,151.268,1
20080930,26,0.659,1.116,0.612,0.516,3.341,0.362,0.168,1.954,0.842,0.794,5.41,5.167,0.776,1.104,154.649,1
20081231,26,0.775,1.207,0.587,0.524,4.452,0.373,0.078,3.673,0.902,0.869,10.049,4.214,0.877,1.213,154.312,1
20090331,26,0.717,1.161,0.582,0.528,4.011,0.374,0.078,2.653,0.871,0.831,7.121,4.423,0.837,1.174,171.481,1
20090630,26,0.74,1.139,0.562,0.533,4.625,0.395,0.078,3.052,0.878,0.84,7.767,3.614,0.905,1.255,193.351,1
20090930,26,0.757,1.107,0.547,0.532,5.19,0.412,0.078,3.355,0.883,0.844,8.172,2.965,0.983,1.342,213.588,1
20091231,26,0.701,1.016,0.535,0.527,5.499,0.431,0.125,2.461,0.845,0.798,5.805,2.397,1.059,1.389,245.251,1
20100331,26,0.719,1.016,0.531,0.526,5.274,0.436,0.125,2.722,0.855,0.808,6.275,2.645,1.058,1.421,234.047,1
20100630,26,0.701,0.995,0.529,0.516,4.705,0.43,0.125,2.478,0.845,0.796,5.783,3.144,1.051,1.416,211.981,1
20100930,26,0.684,0.974,0.534,0.5,4.008,0.419,0.125,2.279,0.838,0.786,5.463,3.939,1.023,1.405,194.526,1
20101231,26,0.643,0.895,0.531,0.444,3.712,0.388,0.095,1.864,0.823,0.76,4.868,4.278,1.009,1.445,178.818,1
20110331,26,0.645,0.923,0.523,0.462,3,0.392,0.095,1.898,0.823,0.763,4.858,6.048,1.007,1.437,169.612,1
20110630,26,0.64,0.894,0.49,0.455,2.944,0.399,0.095,1.849,0.817,0.756,4.648,6.621,1.071,1.528,164.148,1
20110930,26,0.637,0.867,0.476,0.45,2.821,0.407,0.095,1.819,0.812,0.75,4.484,7.273,1.044,1.534,160.379,1
20111231,26,0.65,0.902,0.476,0.425,2.889,0.367,0.103,1.856,0.835,0.768,5.282,7.8,0.826,1.335,151.566,1
20120331,26,0.641,0.868,0.454,0.44,2.743,0.397,0.103,1.838,0.819,0.754,4.679,8.067,0.934,1.469,157.47,1
20120630,26,0.636,0.88,0.455,0.434,2.648,0.382,0.103,1.781,0.821,0.753,4.701,8.668,0.849,1.4,161.681,1
20120930,26,0.623,0.898,0.442,0.434,2.715,0.369,0.103,1.67,0.818,0.748,4.572,8.74,0.841,1.389,167.517,1
20121231,26,0.612,0.885,0.459,0.449,3.031,0.387,0.073,1.54,0.803,0.728,4.094,8.256,0.907,1.429,166.957,1
20130331,26,0.609,0.895,0.436,0.447,3.298,0.378,0.073,1.552,0.805,0.731,4.132,7.354,0.888,1.426,186.806,1
20130630,26,0.6,0.895,0.442,0.45,3.598,0.377,0.073,1.493,0.799,0.724,3.99,6.521,0.897,1.413,191.09,1
20130930,26,0.598,0.895,0.449,0.453,3.863,0.38,0.073,1.481,0.797,0.721,3.928,6.004,0.914,1.406,193.767,1
20131231,26,0.561,0.793,0.466,0.445,3.624,0.417,0.159,1.257,0.754,0.68,3.076,6.154,0.942,1.404,194.579,1
20140331,26,0.577,0.85,0.463,0.45,3.565,0.394,0.159,1.361,0.776,0.702,3.472,6.696,0.919,1.383,184.916,1
20140630,26,0.571,0.831,0.466,0.452,3.532,0.405,0.159,1.327,0.767,0.694,3.297,6.996,0.932,1.39,184.725,1
20140930,26,0.574,0.817,0.473,0.455,3.496,0.418,0.159,1.342,0.763,0.693,3.225,7.12,0.936,1.399,184.267,1
19950131,37,0.449,1.115,0,0.39,3.78,0.194,0.07,0.812,0.808,0.743,4.195,4.151,0,0,233.535,1
19950430,37,0.447,1.083,0,0.387,3.571,0.199,0.07,0.804,0.802,0.738,4.057,4.087,0,0,230.302,1
19950731,37,0.445,1.059,0,0.392,3.544,0.207,0.07,0.798,0.795,0.731,3.869,3.991,0,0,231.697,1
19951031,37,0.414,1.01,0,0.384,3.233,0.202,0.078,0.702,0.777,0.671,3.488,3.464,0,0,297.488,1
19960131,37,0.427,1.045,0,0.398,3.635,0.208,0.078,0.743,0.782,0.712,3.585,3.805,0,0,258.987,1
19960430,37,0.417,1.05,0,0.402,3.599,0.206,0.078,0.712,0.777,0.708,3.478,3.933,0,0,262.19,1
19960731,37,0.403,1.066,0,0.403,3.569,0.196,0.078,0.671,0.774,0.707,3.433,4.044,0,0,261.726,1
19961031,37,0.405,0.931,0,0.38,2.993,0.219,0.121,0.68,0.757,0.65,3.119,3.843,0,0,297.098,1
19970131,37,0.402,1.03,0,0.402,3.486,0.205,0.121,0.669,0.766,0.699,3.28,4.297,0,0,263.455,1
19970430,37,0.401,1.04,0,0.408,3.447,0.206,0.121,0.669,0.765,0.7,3.261,4.502,0,0,261.896,1
19970731,37,0.414,1.014,0,0.411,3.362,0.22,0.121,0.703,0.762,0.698,3.209,4.605,0,0,256.194,1
19971031,37,0.387,0.945,0,0.392,2.997,0.215,0.095,0.629,0.746,0.645,2.935,4.203,0,0,280.32,1
19980131,37,0.403,1.034,0,0.419,3.462,0.216,0.095,0.674,0.758,0.696,3.134,4.49,0,0,250.126,1
19980430,37,0.395,1.077,0,0.429,3.525,0.207,0.095,0.649,0.759,0.699,3.146,4.427,0,0,249.116,1
19980731,37,0.376,1.17,0,0.443,3.67,0.187,0.095,0.599,0.763,0.707,3.227,4.313,0,0,254.821,1
19981031,37,0.406,1.181,0,0.451,3.459,0.201,0.03,0.681,0.773,0.693,3.412,3.698,0,0,284.921,1
19990131,37,0.397,1.263,0,0.47,4.669,0.19,0.03,0.654,0.776,0.724,3.456,3.441,0,0,280.772,1
19990430,37,0.419,1.282,0,0.483,5.919,0.202,0.03,0.717,0.781,0.732,3.56,2.772,0,0,300.411,1
19990731,37,0.445,1.227,0,0.484,7.458,0.225,0.03,0.797,0.781,0.732,3.56,2.206,0,0,312.618,1
19991031,37,0.289,1.439,0,0.472,6.533,0.124,0.106,0.401,0.767,0.693,3.293,1.41,0,0,345.891,1
20000131,37,0.425,1.263,0,0.489,9.905,0.212,0.106,0.732,0.777,0.73,3.491,1.612,0,0,320.967,1
