Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
20031231,53,0.856,0.9,0.375,0.338,5.37,0.34,-0.022,0,0.946,1.002,-1083.4,0.625,1.227,1.896,76.502,3
20040331,53,0.826,0.863,0.402,0.341,9.16,0.351,-0.022,9.379,0.931,0.967,61.432,1.159,1.178,1.868,91.948,4
20040630,53,0.848,0.94,0.41,0.342,6.194,0.326,-0.022,10.821,0.945,0.995,386.861,1.39,1.12,1.752,90.246,4
20040930,53,0.862,1.021,0.414,0.347,4.83,0.308,-0.022,0,0.953,1.012,-177.55,1.968,1.11,1.702,90.625,4
20041231,53,0.829,1.058,0.397,0.344,3.854,0.285,0.046,61.114,0.944,0.991,214.484,1.792,1.144,1.688,82.075,4
20050331,53,0.844,1.09,0.42,0.349,3.483,0.284,0.046,77.44,0.95,1.003,-772.78,1.985,1.108,1.66,91.09,4
20050630,53,0.843,1.033,0.416,0.348,3.4,0.3,0.046,83.715,0.947,0.996,536.628,2.099,1.203,1.791,91.101,4
20050930,53,0.835,0.975,0.413,0.343,3.177,0.311,0.046,41.695,0.942,0.985,133.861,1.933,1.269,1.892,90.59,4
20051231,53,0.846,0.967,0.364,0.347,3.122,0.321,0.06,64.959,0.945,0.99,202.233,2.306,1.209,1.804,81.729,4
20060331,53,0.833,0.939,0.398,0.34,3.255,0.321,0.06,31.606,0.939,0.98,98.389,2.244,1.256,1.904,90.532,4
20060630,53,0.822,0.943,0.394,0.338,3.466,0.314,0.06,23.819,0.936,0.974,75.819,2.033,1.148,1.767,92.538,4
20060930,53,0.824,0.96,0.395,0.338,3.772,0.31,0.06,27.651,0.938,0.978,89.28,1.838,1.076,1.673,93.907,4
20061231,53,0.982,1.081,0.292,0.424,6.019,0.388,0.033,0,0.993,1.089,-22.309,1.225,1.584,2.182,73.817,4
20070331,53,0.875,0.985,0.365,0.367,5.826,0.342,0.033,26.529,0.954,1.014,-137.26,0.935,1.216,1.807,88.768,3
20070630,53,0.848,0.938,0.356,0.366,5.475,0.352,0.033,9.438,0.941,0.991,206.342,1.049,1.345,1.948,84.714,3
20070930,53,0.796,0.865,0.343,0.355,4.828,0.356,0.033,3.914,0.916,0.943,31.685,1.253,1.498,2.127,82.417,3
20071231,53,0.529,0.577,0.305,0.275,2.881,0.325,0.01,1.519,0.776,0.715,4.68,1.878,1.503,2.181,74.293,3
20080331,53,0.581,0.633,0.349,0.285,2.658,0.322,0.01,2.006,0.812,0.764,6.23,2.353,1.456,2.138,83.213,3
20080630,53,0.516,0.566,0.351,0.26,2.385,0.306,0.01,1.458,0.777,0.713,4.769,2.659,1.387,2.1,85.083,3
20080930,53,0.499,0.545,0.351,0.265,2.528,0.321,0.01,1.323,0.756,0.693,4.117,2.662,1.314,2.058,86.263,3
20081231,53,0.688,0.829,0.305,0.327,3.541,0.309,-0.056,4.043,0.877,0.88,13.067,1.95,0.994,1.745,74.433,3
20090331,53,0.595,0.679,0.339,0.31,5.797,0.333,-0.056,2.134,0.815,0.785,6.409,0.663,1.143,1.914,91.824,3
20090630,53,0.68,0.788,0.327,0.351,10.296,0.353,-0.056,3.472,0.858,0.851,9.844,-0.251,1.147,1.899,91.464,3
20090930,53,0.749,0.89,0.322,0.367,10.935,0.345,-0.056,6.311,0.896,0.912,18.305,-0.281,1.162,1.851,87.444,3
20091231,53,0.726,0.785,0.352,0.314,5.183,0.326,0.101,5.69,0.89,0.902,17.457,0.681,1.168,1.764,74.439,3
20100331,53,0.75,0.851,0.348,0.349,4.064,0.342,0.101,6.577,0.897,0.914,19.223,1.713,1.214,1.826,71.417,3
20100630,53,0.741,0.82,0.362,0.331,3.309,0.334,0.101,6.161,0.895,0.91,18.451,2.22,1.18,1.787,66.016,3
20100930,53,0.734,0.793,0.377,0.315,3.231,0.326,0.101,5.857,0.894,0.907,17.94,1.807,1.118,1.737,63.774,3
20101231,53,0.742,0.815,0.34,0.304,3.409,0.306,0.065,6.707,0.904,0.924,21.933,1.973,0.955,1.516,51.561,3
20110331,53,0.723,0.788,0.374,0.311,3.287,0.32,0.065,6.045,0.891,0.901,16.153,2.199,1.054,1.653,59.366,3
20110630,53,0.702,0.77,0.372,0.307,3.088,0.317,0.065,5.596,0.881,0.885,13.547,2.53,1.024,1.634,60.574,3
20110930,53,0.695,0.765,0.366,0.312,2.874,0.324,0.065,5.648,0.876,0.875,12.156,3.63,1.031,1.663,62.359,3
20111231,53,0.747,0.811,0.29,0.295,2.822,0.299,0.048,19.233,0.908,0.922,21.368,2.929,1.005,1.655,45.354,3
20120331,53,0.713,0.779,0.347,0.311,3.037,0.322,0.048,7.858,0.885,0.888,13.779,2.922,1.027,1.702,64.34,3
20120630,53,0.733,0.791,0.339,0.317,3.094,0.328,0.048,10.17,0.893,0.9,15.706,2.892,1.048,1.734,64.727,3
20120930,53,0.742,0.791,0.334,0.316,3.258,0.33,0.048,11.782,0.897,0.905,16.843,2.618,1.056,1.736,64.078,3
20121231,53,0.808,0.841,0.302,0.3,2.767,0.309,0.066,0,0.932,0.957,42.741,2.84,0.986,1.597,49.438,3
20130331,53,0.777,0.813,0.333,0.333,3.165,0.351,0.066,13.787,0.909,0.922,20.62,2.74,1.073,1.723,61.351,3
20130630,53,0.793,0.825,0.331,0.347,3.193,0.365,0.066,17.758,0.913,0.928,22.339,2.681,1.092,1.711,56.76,3
20130930,53,0.808,0.837,0.329,0.356,3.157,0.374,0.066,25.483,0.918,0.936,24.798,2.7,1.098,1.693,52.582,3
20131231,53,0.716,0.726,0.282,0.357,3.001,0.409,0.062,5.571,0.861,0.853,9.391,2.823,1.16,1.72,43.527,3
20140331,53,0.762,0.778,0.329,0.379,3.093,0.421,0.062,9.037,0.884,0.889,12.654,2.79,1.125,1.709,50.933,3
20140630,53,0.738,0.75,0.337,0.385,3.012,0.438,0.062,5.865,0.866,0.867,10.028,2.914,1.088,1.676,52.054,3
20140930,53,0.722,0.732,0.34,0.396,2.893,0.459,0.062,4.52,0.85,0.85,8.416,3.093,1.06,1.659,53.438,3
19960531,55,0.404,0.648,0.605,0.434,4.475,0.45,0.12,0.618,0.601,0.561,1.504,2.303,1.61,2.393,240.514,2
19960831,55,0.418,0.656,0.605,0.441,4.842,0.461,0.12,0.654,0.609,0.568,1.555,2.155,1.616,2.401,245.567,2
19961130,55,0.43,0.665,0.598,0.447,4.913,0.468,0.12,0.69,0.617,0.576,1.613,2.151,1.587,2.373,245.664,2
19970228,55,0.466,0.679,0.526,0.445,5.697,0.47,-0.003,0.812,0.65,0.604,1.859,2.295,1.2,1.942,232.941,2
19970531,55,0.461,0.685,0.564,0.453,4.829,0.474,-0.003,0.787,0.644,0.599,1.805,2.229,1.355,2.105,217.979,2
19970831,55,0.476,0.684,0.546,0.452,4.874,0.482,-0.003,0.842,0.654,0.609,1.888,2.16,1.27,2.012,197.057,2
19971130,55,0.493,0.69,0.518,0.454,8.697,0.487,-0.003,0.905,0.667,0.622,1.999,0.869,1.197,1.937,177.975,3
19980228,55,0.54,0.753,0.304,0.476,10.812,0.481,-0.015,1.052,0.71,0.663,2.443,0.568,1.069,1.842,153.087,3
19980531,55,0.517,0.731,0.404,0.465,10.546,0.475,-0.015,0.978,0.693,0.648,2.254,0.504,1.094,1.831,149.213,3
19980831,55,0.51,0.774,0.345,0.471,10.545,0.442,-0.015,0.943,0.703,0.658,2.362,0.515,1.003,1.711,137.98,3
19981130,55,0.499,0.776,0.279,0.466,5.669,0.428,-0.015,0.893,0.699,0.653,2.323,1.451,0.954,1.671,124.683,3
19990228,55,0.475,0.802,0.225,0.475,7.035,0.408,0.145,0.841,0.689,0.649,2.219,0.96,0.849,1.507,117.221,3
19990531,55,0.485,0.79,0.24,0.474,7.927,0.421,0.145,0.86,0.691,0.649,2.238,0.936,0.953,1.635,104.767,3
19990831,55,0.489,0.743,0.209,0.464,9.136,0.448,0.145,0.878,0.682,0.637,2.14,0.79,1.044,1.758,93.58,3
19991130,55,0.495,0.71,0.193,0.457,11.591,0.473,0.145,0.903,0.675,0.628,2.076,0.72,1.156,1.884,88.544,3
20000229,55,0.501,0.569,0.158,0.418,4.252,0.581,-0.001,0.922,0.633,0.579,1.726,1.3,1.664,2.652,103.677,3
20000531,55,0.501,0.571,0.162,0.412,7.352,0.564,-0.001,0.92,0.64,0.582,1.782,1.205,1.499,2.48,87.894,4
19970630,58,0.148,0.155,0.151,0.124,1.662,0.366,0.306,0.169,0.321,0.198,0.482,46.873,1.142,1.142,0,3
19970930,58,0.246,0.256,0.151,0.208,2.372,0.518,0.306,0.315,0.386,0.287,0.64,3.301,1.176,1.176,0,3
19971231,58,0.372,0.381,0.157,0.323,3.835,0.675,0.094,0.58,0.467,0.399,0.884,2.225,1.05,1.05,0,3
19980331,58,0.366,0.392,0.145,0.326,3.259,0.645,0.094,0.563,0.472,0.403,0.904,1.74,1.055,1.055,0,3
19980630,58,0.383,0.405,0.157,0.339,2.785,0.665,0.094,0.603,0.482,0.415,0.937,1.727,1.068,1.068,0,3
19980930,58,0.397,0.417,0.155,0.351,2.846,0.679,0.094,0.641,0.492,0.425,0.971,1.725,1.045,1.045,0,3
19981231,58,0.692,0.707,0.191,0.605,7.894,0.804,0.058,2.28,0.737,0.708,2.843,1.467,0.802,0.802,0,3
19990331,58,0.612,0.623,0.144,0.535,3.988,0.788,0.058,1.556,0.666,0.627,2.014,1.475,1.119,1.119,0,3
19990630,58,0.667,0.679,0.117,0.585,4.12,0.806,0.058,2.006,0.713,0.68,2.518,1.508,1.233,1.233,0,3
19990930,58,0.701,0.713,0.09,0.613,4.14,0.811,0.058,2.373,0.743,0.713,2.941,1.59,1.512,1.512,0,3
19991231,58,0.688,0.695,0.052,0.598,4.372,0.809,0.099,2.196,0.731,0.697,2.722,1.364,3.017,3.017,0,3
20000331,58,0.688,0.696,0.059,0.598,4.193,0.808,0.099,2.215,0.732,0.698,2.753,1.438,2.427,2.427,0,3
20000630,58,0.664,0.704,0.052,0.589,4.628,0.773,0.099,1.974,0.719,0.684,2.562,1.241,2.29,2.29,0,3
20000930,58,0.636,0.675,0.056,0.568,4.918,0.77,0.099,1.739,0.694,0.658,2.263,1.077,2.27,2.27,0,3
20001231,58,0.579,0.583,0.095,0.521,4.771,0.828,-0.042,1.34,0.624,0.59,1.662,0.961,2.408,2.408,0,3
20010331,58,0.585,0.624,0.075,0.535,6.047,0.78,-0.042,1.389,0.644,0.609,1.809,0.747,1.97,1.97,0,4
20010630,58,0.582,0.586,0.089,0.526,7.234,0.836,-0.042,1.361,0.624,0.591,1.662,0.438,2.429,2.429,0,4
20010930,58,0.585,0.589,0.115,0.532,7.678,0.845,-0.042,1.35,0.625,0.593,1.666,0.322,2.685,2.685,0.972,4
20011231,58,0.607,0.611,0.095,0.541,7.499,0.823,0.06,1.442,0.652,0.617,1.877,0.335,2.616,2.616,0,4
20020331,58,0.609,0.613,0.11,0.549,7.454,0.839,0.06,1.464,0.65,0.617,1.856,0.361,2.765,2.765,0.306,4
20020630,58,0.627,0.631,0.111,0.56,6.613,0.832,0.06,1.562,0.669,0.636,2.022,0.543,2.642,2.642,0,4
20020930,58,0.645,0.65,0.082,0.575,6.032,0.832,0.06,1.699,0.686,0.654,2.189,0.721,2.454,2.47,0,4
20021231,58,0.664,0.667,0.094,0.587,5.71,0.83,0.066,1.878,0.704,0.672,2.382,0.819,1.908,1.969,0,4
20030331,58,0.662,0.665,0.084,0.588,5.517,0.835,0.066,1.841,0.701,0.67,2.345,0.875,2.12,2.169,0,4
20030630,58,0.677,0.68,0.086,0.605,5.819,0.845,0.066,1.973,0.712,0.684,2.474,0.859,2.013,2.079,0,4
20030930,58,0.695,0.719,0.079,0.627,6.419,0.827,0.066,2.124,0.733,0.708,2.752,0.784,1.72,1.776,0,4
20031231,58,0.762,0.765,0.051,0.675,7.021,0.851,0.073,2.954,0.79,0.767,3.765,0.801,1.465,1.523,0,4
20040331,58,0.717,0.738,0.054,0.646,7.168,0.833,0.073,2.35,0.752,0.728,3.036,0.753,1.583,1.636,0,4
20040630,58,0.702,0.722,0.045,0.629,7.117,0.826,0.073,2.193,0.74,0.714,2.846,0.777,1.515,1.564,0,4
20040930,58,0.683,0.685,0.047,0.605,7.012,0.838,0.073,2.034,0.72,0.691,2.566,0.78,1.591,1.642,0,4
20041231,58,0.606,0.608,0.067,0.53,7.344,0.804,0.038,1.463,0.657,0.623,1.911,0.677,1.752,1.79,0,4
20050331,58,0.63,0.632,0.059,0.557,8.088,0.823,0.038,1.622,0.674,0.642,2.07,0.578,1.74,1.784,0,4
20050630,58,0.618,0.621,0.069,0.545,9.452,0.818,0.038,1.541,0.664,0.631,1.979,0.376,1.766,1.811,0,4
20050930,58,0.612,0.615,0.096,0.543,10.968,0.823,0.038,1.513,0.657,0.625,1.919,0.163,1.744,1.791,0,4
20051231,58,0.606,0.606,0.157,0.528,6.683,0.805,0.076,1.521,0.656,0.62,1.91,0.657,1.451,1.496,0,4
20060331,58,0.584,0.585,0.129,0.517,5.158,0.817,0.076,1.372,0.632,0.597,1.715,1.147,1.884,1.932,0,4
20060630,58,0.551,0.552,0.123,0.488,4.081,0.808,0.076,1.201,0.603,0.563,1.521,1.613,2.327,2.376,0,4
