Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
20091231,9,0.239,0.244,0.337,0.18,1.653,0.399,0.34,0.267,0.44,0.257,0.786,1.798,1.694,1.917,64.069,1
20100331,9,0.24,0.244,0.379,0.181,0.742,0.412,0.34,0.282,0.434,0.258,0.767,13.551,1.778,2.032,76.756,1
20100630,9,0.232,0.237,0.364,0.175,0.667,0.4,0.34,0.279,0.43,0.251,0.755,15.68,1.822,2.057,66.326,1
20100930,9,0.227,0.232,0.368,0.174,0.657,0.402,0.34,0.287,0.422,0.247,0.729,16.529,1.742,1.963,56.512,1
20101231,9,0.249,0.251,0.613,0.187,0.914,0.425,0.353,0.296,0.439,0.268,0.78,15.771,0.827,0.988,50.193,1
20110331,9,0.236,0.238,0.494,0.179,0.706,0.414,0.353,0.292,0.427,0.255,0.745,16.158,1.15,1.33,37.935,1
20110630,9,0.234,0.239,0.534,0.179,0.704,0.408,0.353,0.282,0.428,0.257,0.749,16.573,0.988,1.148,28.591,1
20110930,9,0.226,0.233,0.571,0.172,0.664,0.389,0.353,0.258,0.429,0.251,0.75,17.416,0.913,1.061,25.673,1
20111231,9,0.19,0.202,0.641,0.139,0.58,0.294,0.432,0.194,0.443,0.222,0.794,18.705,0.836,0.968,28.21,1
20120331,9,0.201,0.213,0.587,0.151,0.615,0.33,0.432,0.214,0.432,0.232,0.759,17.785,0.923,1.059,29.368,1
20120630,9,0.207,0.22,0.602,0.155,0.731,0.331,0.432,0.22,0.441,0.238,0.79,14.024,0.872,1.009,36.734,1
20120930,9,0.224,0.239,0.609,0.167,0.915,0.342,0.432,0.239,0.457,0.256,0.843,10.818,0.826,0.964,41.849,1
20121231,9,0.266,0.289,0.622,0.203,1.192,0.386,0.289,0.298,0.484,0.3,0.937,9.578,0.732,0.896,49.011,1
20130331,9,0.257,0.278,0.605,0.196,1.15,0.379,0.289,0.286,0.477,0.291,0.913,8.874,0.749,0.902,46.369,1
20130630,9,0.265,0.285,0.616,0.201,1.13,0.388,0.289,0.297,0.482,0.299,0.93,9.738,0.742,0.906,44.261,1
20130930,9,0.263,0.277,0.592,0.197,1.077,0.393,0.289,0.291,0.476,0.293,0.908,9.927,0.815,0.991,41.546,1
20131231,9,0.215,0.216,0.464,0.158,0.923,0.369,0.375,0.232,0.426,0.254,0.786,8.24,1.165,1.354,36.239,1
20140331,9,0.238,0.241,0.506,0.175,1.067,0.386,0.375,0.258,0.447,0.27,0.833,8.793,1.021,1.206,24.351,1
20140630,9,0.224,0.224,0.476,0.164,1.042,0.377,0.375,0.24,0.433,0.258,0.8,8.574,1.084,1.266,17.15,1
20140930,9,0.224,0.224,0.474,0.163,1.279,0.375,0.375,0.242,0.435,0.261,0.819,5.8,1.018,1.192,21.237,1
19950331,11,0.359,0.37,0.503,0.274,3.555,0.506,-0.004,0.54,0.526,0.451,1.181,2.55,1.007,1.638,61.634,2
19950630,11,0.364,0.376,0.455,0.283,2.492,0.526,-0.004,0.586,0.521,0.463,1.226,4.003,1.134,1.832,65.38,2
19950930,11,0.356,0.368,0.435,0.28,1.759,0.53,-0.004,0.592,0.511,0.465,1.235,5.871,1.233,1.944,67.615,2
19951231,11,0.329,0.347,0.423,0.259,1.578,0.493,0.232,0.554,0.498,0.45,1.262,6.437,1.313,1.867,58.304,2
19960331,11,0.343,0.36,0.411,0.274,1.954,0.524,0.232,0.586,0.499,0.464,1.247,4.983,1.34,1.998,69.684,2
19960630,11,0.32,0.336,0.417,0.255,1.983,0.504,0.232,0.531,0.483,0.446,1.18,4.665,1.368,2.005,69.65,2
19960930,11,0.3,0.319,0.412,0.24,2.316,0.479,0.232,0.491,0.473,0.436,1.143,3.751,1.319,1.929,68.255,2
19961231,11,0.254,0.272,0.456,0.198,1.863,0.402,0.142,0.397,0.458,0.407,1.087,4.166,1.192,1.762,79.403,2
19970331,11,0.262,0.281,0.43,0.208,1.95,0.426,0.142,0.412,0.454,0.412,1.068,4.469,1.296,1.904,71.545,2
19970630,11,0.268,0.287,0.419,0.211,1.981,0.429,0.142,0.427,0.46,0.416,1.096,4.652,1.427,2.016,71.698,2
19970930,11,0.271,0.287,0.398,0.211,1.975,0.432,0.142,0.442,0.463,0.416,1.114,4.447,1.584,2.163,73.272,2
19971231,11,0.276,0.286,0.344,0.214,2.168,0.451,0.171,0.469,0.458,0.408,1.111,3.7,1.635,2.267,72.795,2
19980331,11,0.283,0.294,0.362,0.22,3.111,0.456,0.171,0.481,0.464,0.421,1.131,2.115,1.726,2.31,73.484,2
19980630,11,0.281,0.294,0.367,0.22,4.51,0.454,0.171,0.483,0.462,0.424,1.132,0.826,1.559,2.118,72.009,2
19980930,11,0.285,0.303,0.38,0.227,5.957,0.462,0.171,0.498,0.462,0.433,1.141,0.178,1.398,1.957,72.016,2
19981231,11,0.33,0.341,0.378,0.26,18.418,0.516,0.032,0.642,0.489,0.463,1.289,-1.295,1.256,1.862,84.528,2
19990331,11,0.31,0.329,0.392,0.249,40.031,0.492,0.032,0.58,0.478,0.46,1.23,-1.71,1.237,1.767,73.734,2
19990630,11,0.324,0.341,0.396,0.259,105.456,0.506,0.032,0.627,0.487,0.474,1.283,-1.882,1.173,1.699,73.191,2
19950331,12,0.519,0.653,0.219,0.372,2.778,0.407,0.117,0.798,0.726,0.615,2.822,1.924,1.314,1.505,29.262,1
19950630,12,0.51,0.65,0.221,0.371,2.559,0.404,0.117,0.776,0.72,0.609,2.748,2.244,1.332,1.522,29.697,1
19950930,12,0.499,0.626,0.238,0.36,2.432,0.403,0.117,0.752,0.712,0.597,2.635,2.345,1.294,1.496,29.085,1
19951231,12,0.481,0.578,0.286,0.336,2.214,0.4,0.174,0.718,0.699,0.575,2.46,2.507,1.264,1.486,27.65,1
19960331,12,0.482,0.589,0.264,0.341,2.215,0.398,0.174,0.714,0.7,0.579,2.503,2.719,1.261,1.48,29.585,1
19960630,12,0.476,0.57,0.27,0.331,2.059,0.397,0.174,0.703,0.696,0.571,2.455,3.114,1.245,1.473,28.218,1
19960930,12,0.459,0.565,0.277,0.324,1.853,0.381,0.174,0.662,0.69,0.563,2.39,3.753,1.19,1.405,26.921,1
19961231,12,0.397,0.558,0.356,0.305,1.761,0.325,0.198,0.526,0.67,0.542,2.194,4.096,0.837,1.025,25.247,1
19970331,12,0.414,0.551,0.31,0.308,1.738,0.345,0.198,0.561,0.672,0.541,2.221,4.374,0.974,1.174,26.527,1
19970630,12,0.38,0.544,0.336,0.296,1.838,0.312,0.198,0.488,0.662,0.531,2.13,5.324,0.821,1.006,23.479,1
19970930,12,0.355,0.52,0.358,0.281,2.053,0.295,0.198,0.442,0.651,0.511,2.027,4.609,0.71,0.901,26.83,1
19971231,12,0.318,0.447,0.444,0.245,1.522,0.278,0.235,0.377,0.626,0.462,1.818,4.964,0.542,0.754,24.104,1
19980331,12,0.32,0.48,0.399,0.259,2.297,0.272,0.235,0.38,0.634,0.48,1.881,3.037,0.554,0.75,30.751,1
19980630,12,0.316,0.514,0.408,0.274,2.714,0.265,0.235,0.373,0.636,0.482,1.875,1.662,0.458,0.624,33.305,1
19980930,12,0.322,0.509,0.388,0.266,3.132,0.261,0.235,0.372,0.645,0.479,1.931,0.674,0.443,0.58,24.775,1
19981231,12,0.356,0.586,0.37,0.283,4.192,0.25,0.152,0.399,0.689,0.515,2.277,-2.645,0.392,0.476,25.878,1
19990331,12,0.341,0.567,0.352,0.281,3.795,0.252,0.152,0.384,0.673,0.501,2.127,-2.45,0.395,0.48,11.748,1
19990630,12,0.369,0.531,0.373,0.272,3.07,0.279,0.152,0.424,0.677,0.496,2.167,-1.607,0.459,0.554,14.41,1
19990930,12,0.386,0.56,0.418,0.292,2.449,0.295,0.152,0.456,0.68,0.512,2.199,0.111,0.49,0.586,19.716,1
19991231,12,0.388,0.503,0.425,0.281,1.966,0.33,0.163,0.464,0.658,0.485,1.982,2.833,0.653,0.76,12.415,1
19950331,13,0.315,0.317,0.425,0.245,2.055,0.518,0.17,0.445,0.47,0.377,0.887,3.85,1.627,2.929,211.934,1
19950630,13,0.317,0.319,0.438,0.244,1.926,0.506,0.17,0.448,0.478,0.382,0.918,4.378,1.554,2.835,206.877,1
19950930,13,0.345,0.347,0.453,0.253,2.003,0.483,0.077,0.489,0.522,0.422,1.092,4.603,1.443,2.697,201.33,1
19951231,13,0.347,0.347,0.448,0.26,1.955,0.509,0.077,0.5,0.51,0.413,1.042,4.6,1.562,2.884,208.78,1
19960331,13,0.355,0.355,0.452,0.264,1.892,0.505,0.077,0.512,0.521,0.423,1.088,4.92,1.531,2.873,209.941,1
19960630,13,0.344,0.344,0.453,0.253,1.754,0.486,0.077,0.483,0.518,0.415,1.077,5.365,1.535,2.868,211.412,1
19960930,13,0.285,0.286,0.462,0.205,1.374,0.419,0.121,0.366,0.488,0.373,0.952,6.236,1.439,2.702,194.875,1
19961231,13,0.311,0.312,0.454,0.227,1.438,0.452,0.121,0.415,0.5,0.389,1,7.163,1.518,2.858,201.827,1
19970331,13,0.294,0.295,0.455,0.213,1.301,0.433,0.121,0.382,0.491,0.377,0.965,7.976,1.496,2.827,196.105,1
19970630,13,0.285,0.285,0.454,0.205,1.204,0.422,0.121,0.364,0.486,0.371,0.944,8.661,1.481,2.81,188.105,1
19970930,13,0.229,0.231,0.472,0.164,1.289,0.359,0.093,0.268,0.452,0.33,0.826,8.848,1.271,2.372,177.806,1
19980331,13,0.229,0.231,0.472,0.164,1.289,0.359,0.093,0.268,0.452,0.33,0.826,8.848,1.271,2.372,177.806,1
19980630,13,0.229,0.231,0.472,0.164,1.289,0.359,0.093,0.268,0.452,0.33,0.826,8.848,1.271,2.372,177.806,1
19980930,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19981231,13,0.46,0.468,0.522,0.355,1.936,0.591,0,0.812,0.59,0.51,1.441,4.516,1.266,2.08,0,1
19990331,13,0.437,0.49,0.5,0.361,6.964,0.551,0,0.736,0.585,0.507,1.411,1.324,1.175,1.888,136.368,1
19990630,13,0.446,0.486,0.485,0.369,5.975,0.584,0,0.766,0.58,0.506,1.379,0.465,1.286,2.05,148.291,1
19990930,13,0.467,0.477,0.459,0.383,2.961,0.656,0,0.842,0.572,0.506,1.336,2.173,1.611,2.546,139.287,1
19991231,13,0.468,0.487,0.434,0.4,2.695,0.682,0.136,0.871,0.564,0.51,1.292,1.672,1.529,2.329,157.351,1
20000331,13,0.47,0.486,0.436,0.4,3.202,0.687,0.136,0.867,0.564,0.508,1.292,0.806,1.678,2.57,128.075,1
20000630,13,0.472,0.49,0.438,0.404,3.363,0.689,0.136,0.874,0.565,0.511,1.299,0.856,1.667,2.534,122.54,1
20000930,13,0.472,0.486,0.447,0.399,3.11,0.685,0.136,0.875,0.566,0.51,1.305,1.431,1.661,2.511,124.997,1
20001231,13,0.402,0.405,0.527,0.32,1.917,0.602,0.165,0.639,0.528,0.454,1.118,2.681,1.608,2.517,126.519,1
20010331,13,0.437,0.443,0.484,0.357,2.45,0.647,0.165,0.746,0.545,0.48,1.199,3.309,1.656,2.579,131.457,1
20010630,13,0.412,0.414,0.499,0.329,2.36,0.613,0.165,0.671,0.533,0.461,1.143,4.114,1.577,2.505,135.502,1
20010930,13,0.385,0.387,0.511,0.301,2.465,0.574,0.165,0.591,0.521,0.442,1.088,4.812,1.509,2.439,140.965,1
20011231,13,0.336,0.338,0.506,0.254,1.574,0.502,0.215,0.476,0.502,0.405,1.006,5.79,1.359,2.225,138.144,1
20020331,13,0.355,0.358,0.503,0.273,2.635,0.535,0.215,0.518,0.507,0.42,1.03,5.713,1.448,2.374,146.21,1
20020630,13,0.34,0.343,0.5,0.261,2.742,0.521,0.215,0.484,0.497,0.408,0.989,5.474,1.442,2.386,148.304,1
20020930,13,0.325,0.332,0.486,0.252,2.748,0.505,0.215,0.454,0.488,0.396,0.952,5.385,1.401,2.329,147.723,1
20021231,13,0.295,0.321,0.435,0.242,1.809,0.474,0.225,0.4,0.469,0.363,0.884,4.983,1.411,2.366,151.472,1
20030331,13,0.302,0.319,0.46,0.242,2.483,0.487,0.225,0.412,0.47,0.372,0.888,4.921,1.402,2.374,150.304,1
20030630,13,0.299,0.317,0.454,0.242,2.087,0.49,0.225,0.409,0.466,0.366,0.872,5.32,1.426,2.431,150.509,1
20030930,13,0.304,0.317,0.456,0.245,1.842,0.508,0.225,0.419,0.462,0.362,0.859,5.494,1.523,2.632,153.457,1
20031231,13,0.253,0.331,0.455,0.236,1.551,0.384,0.225,0.326,0.468,0.358,0.881,5.895,1.152,1.939,144.492,1
20040331,13,0.282,0.321,0.457,0.24,1.492,0.455,0.225,0.382,0.463,0.36,0.863,6.639,1.344,2.303,145.106,1
20040630,13,0.264,0.313,0.462,0.23,1.362,0.423,0.225,0.352,0.458,0.352,0.846,7.299,1.281,2.177,139.327,1
20040930,13,0.242,0.292,0.467,0.213,1.221,0.393,0.225,0.316,0.448,0.336,0.812,8.182,1.255,2.113,134.137,1
20041231,13,0.218,0.233,0.457,0.17,0.974,0.371,0.268,0.279,0.429,0.293,0.751,9.821,1.563,2.401,130.489,1
20050331,13,0.224,0.241,0.474,0.179,0.904,0.394,0.268,0.289,0.423,0.299,0.734,11.96,1.525,2.446,129.193,1
20050630,13,0.214,0.221,0.464,0.165,0.796,0.388,0.268,0.273,0.413,0.283,0.703,14.028,1.69,2.633,127.967,1
20050930,13,0.205,0.211,0.446,0.157,0.734,0.376,0.268,0.257,0.407,0.274,0.685,15.569,1.816,2.738,127.709,1
20051231,13,0.187,0.188,0.436,0.139,0.671,0.347,0.317,0.229,0.398,0.259,0.662,17.13,1.994,2.822,122.933,1
20060331,13,0.189,0.191,0.44,0.143,0.604,0.359,0.317,0.234,0.394,0.26,0.65,20.158,1.988,2.892,124.949,1
20060630,13,0.18,0.182,0.409,0.135,0.542,0.339,0.317,0.22,0.394,0.251,0.649,22.738,2.139,2.995,125.775,1
20060930,13,0.176,0.176,0.405,0.129,0.487,0.323,0.317,0.213,0.397,0.249,0.659,25.88,2.183,3.028,127.345,1
20061231,13,0.17,0.17,0.414,0.123,0.445,0.31,0.188,0.205,0.398,0.247,0.66,28.781,2.12,3.063,124.813,1
20070331,13,0.167,0.168,0.4,0.122,0.422,0.307,0.188,0.201,0.396,0.243,0.655,30.35,2.243,3.154,135.892,1
20070630,13,0.164,0.165,0.422,0.122,0.411,0.316,0.188,0.196,0.384,0.239,0.622,31.415,2.279,3.321,139.366,1
20070930,13,0.159,0.159,0.432,0.119,0.396,0.32,0.188,0.188,0.37,0.23,0.588,33.122,2.365,3.503,140.858,1
20071231,13,0.145,0.147,0.437,0.11,0.388,0.301,0.415,0.17,0.36,0.221,0.563,34.46,2.312,3.372,132.212,1
20080331,13,0.148,0.167,0.436,0.124,0.425,0.304,0.415,0.174,0.364,0.232,0.573,34.858,2.287,3.398,141.917,1
20080630,13,0.144,0.182,0.439,0.133,0.454,0.281,0.415,0.168,0.374,0.247,0.599,35.71,2.076,3.056,139.522,1
20080930,13,0.14,0.196,0.44,0.141,0.495,0.264,0.415,0.163,0.381,0.258,0.616,34.019,1.939,2.845,139.62,1
20081231,13,0.207,0.272,0.386,0.197,0.759,0.351,0.319,0.261,0.426,0.321,0.742,27.393,2.041,2.845,132.552,1
20090331,13,0.172,0.226,0.419,0.166,0.644,0.322,0.319,0.208,0.393,0.283,0.646,20.386,2.057,2.988,140.591,1
20090630,13,0.187,0.223,0.403,0.169,0.784,0.368,0.319,0.23,0.385,0.28,0.626,13.867,2.266,3.311,147.011,1
20090930,13,0.202,0.221,0.384,0.172,0.995,0.416,0.319,0.253,0.378,0.278,0.609,9.325,2.524,3.696,152.71,1
20091231,13,0.197,0.198,0.374,0.157,1.232,0.43,0.298,0.245,0.363,0.265,0.57,5.725,2.721,3.859,154.754,1
20100331,13,0.198,0.207,0.374,0.164,1.336,0.434,0.298,0.247,0.362,0.267,0.568,5.521,2.718,3.948,154.062,1
20100630,13,0.174,0.2,0.398,0.154,1.326,0.369,0.298,0.21,0.363,0.257,0.57,6.863,2.217,3.219,147.245,1
20100930,13,0.18,0.207,0.415,0.159,1.302,0.37,0.298,0.22,0.372,0.263,0.593,8.664,2.071,2.966,134.835,1
20101231,13,0.199,0.218,0.453,0.169,1.478,0.409,0.098,0.252,0.378,0.276,0.617,10.826,1.947,2.774,117.548,1
20110331,13,0.184,0.21,0.457,0.161,1.147,0.377,0.098,0.228,0.375,0.265,0.604,11.48,1.869,2.688,123.433,1
20110630,13,0.197,0.21,0.468,0.164,1.046,0.412,0.098,0.248,0.372,0.27,0.6,12.113,2.012,2.905,120.176,1
20110930,13,0.194,0.204,0.494,0.161,0.937,0.422,0.098,0.245,0.364,0.267,0.58,12.967,2.025,2.967,120.789,1
20111231,13,0.194,0.205,0.498,0.164,0.945,0.433,0.17,0.244,0.358,0.272,0.564,13.507,1.877,2.798,114.188,1
20120331,13,0.192,0.205,0.507,0.164,0.927,0.431,0.17,0.242,0.356,0.27,0.561,13.327,1.916,2.891,121.905,1
20120630,13,0.192,0.218,0.5,0.174,1.009,0.426,0.17,0.24,0.357,0.279,0.563,13.352,1.783,2.723,124.198,1
20120930,13,0.188,0.23,0.478,0.182,1.13,0.413,0.17,0.235,0.36,0.286,0.569,12.648,1.682,2.585,126.708,1
20121231,13,0.182,0.233,0.462,0.184,1.286,0.407,0.195,0.225,0.353,0.28,0.552,10.738,1.609,2.526,122.811,1
20130331,13,0.183,0.241,0.463,0.189,1.355,0.401,0.195,0.227,0.358,0.29,0.565,9.981,1.589,2.472,131.205,1
20130630,13,0.181,0.237,0.463,0.186,1.406,0.398,0.195,0.224,0.357,0.289,0.562,8.611,1.59,2.461,128.787,1
20130930,13,0.179,0.228,0.468,0.178,1.344,0.394,0.195,0.221,0.357,0.287,0.56,8.474,1.584,2.451,124.484,1
20131231,13,0.178,0.201,0.455,0.157,1.151,0.387,0.315,0.219,0.359,0.282,0.566,9.004,1.619,2.467,117.83,1
20140331,13,0.178,0.211,0.465,0.165,1.168,0.389,0.315,0.218,0.357,0.284,0.562,9.364,1.601,2.457,115.311,1
20140630,13,0.177,0.206,0.463,0.161,1.065,0.387,0.315,0.217,0.357,0.282,0.561,10.549,1.614,2.479,113.65,1
20140930,13,0.177,0.203,0.464,0.158,1.015,0.386,0.315,0.217,0.357,0.282,0.563,11.089,1.598,2.461,111.863,1
19950331,28,0.218,0.447,0.497,0.238,1.653,0.2,0.146,0.233,0.583,0.438,1.398,6.621,0.651,0.818,25.246,0
19950630,28,0.221,0.437,0.518,0.239,1.653,0.21,0.146,0.238,0.575,0.432,1.351,7.653,0.674,0.838,25.246,0
19950930,28,0.222,0.427,0.528,0.237,1.24,0.217,0.146,0.241,0.568,0.425,1.317,9.161,0.672,0.837,28.443,0
19951231,28,0.24,0.441,0.51,0.243,1.735,0.226,0.204,0.269,0.582,0.447,1.392,2.611,0.664,0.833,24.316,0
19960331,28,0.23,0.425,0.524,0.236,1.593,0.223,0.204,0.253,0.572,0.431,1.335,4.672,0.69,0.854,23.537,0
19960630,28,0.226,0.417,0.517,0.231,1.572,0.22,0.204,0.248,0.57,0.428,1.328,4.867,0.696,0.862,22.676,0
19960930,28,0.22,0.408,0.525,0.226,1.39,0.214,0.204,0.241,0.569,0.424,1.318,6.313,0.708,0.87,21.515,0
19961231,28,0.203,0.341,0.508,0.192,1.078,0.207,0.301,0.216,0.552,0.395,1.231,8.46,0.731,0.892,15.815,0
19970331,28,0.204,0.362,0.512,0.203,1.098,0.207,0.301,0.217,0.552,0.396,1.234,12.083,0.74,0.902,18.52,0
19970630,28,0.195,0.345,0.497,0.196,1.036,0.204,0.301,0.205,0.544,0.382,1.191,12.762,0.738,0.901,18.123,0
19970930,28,0.196,0.322,0.483,0.186,0.993,0.213,0.301,0.206,0.534,0.367,1.145,13.662,0.751,0.923,16.857,0
19971231,28,0.202,0.277,0.482,0.171,0.899,0.246,0.255,0.214,0.507,0.335,1.03,10.82,0.81,1.009,14.777,0
19980331,28,0.197,0.302,0.466,0.182,1.037,0.23,0.255,0.207,0.516,0.346,1.068,12.065,0.774,0.965,19.808,0
19980630,28,0.202,0.305,0.458,0.186,1.143,0.24,0.255,0.213,0.513,0.345,1.052,10.107,0.782,0.979,21.089,0
19980930,28,0.199,0.315,0.449,0.191,1.26,0.236,0.255,0.208,0.513,0.345,1.052,8.241,0.76,0.953,23.446,0
19981231,28,0.205,0.353,0.447,0.207,1.916,0.225,0.191,0.212,0.534,0.364,1.145,3.66,0.676,0.879,23.751,0
19990331,28,0.2,0.347,0.437,0.205,2.103,0.224,0.191,0.207,0.527,0.359,1.116,3.005,0.69,0.879,26.666,0
19990630,28,0.201,0.359,0.435,0.208,2.321,0.216,0.191,0.206,0.538,0.367,1.165,2.16,0.656,0.832,25.455,0
19990930,28,0.207,0.371,0.439,0.21,2.114,0.213,0.191,0.211,0.551,0.378,1.225,2.679,0.625,0.793,22.249,0
19991231,28,0.236,0.384,0.444,0.219,1.525,0.239,0.196,0.241,0.564,0.404,1.291,6.2,0.776,0.933,19.053,0
20000331,28,0.222,0.38,0.449,0.214,1.183,0.222,0.196,0.225,0.562,0.394,1.285,8.647,0.688,0.842,16.469,0
20000630,28,0.227,0.363,0.465,0.206,0.946,0.23,0.196,0.23,0.561,0.391,1.276,11.562,0.742,0.904,14.191,0
20000930,28,0.227,0.341,0.458,0.197,0.805,0.236,0.196,0.23,0.555,0.382,1.247,14.213,0.827,0.983,11.069,0
20001231,28,0.205,0.249,0.467,0.151,0.564,0.241,0.406,0.208,0.517,0.32,1.071,16.652,0.931,1.07,8.67,0
20010331,28,0.208,0.277,0.437,0.165,0.491,0.234,0.406,0.209,0.528,0.339,1.12,18.058,0.911,1.057,5.676,0
20010630,28,0.195,0.261,0.407,0.157,0.414,0.228,0.406,0.195,0.515,0.324,1.063,18.048,0.946,1.076,3.835,0
20010930,28,0.185,0.247,0.376,0.152,0.384,0.228,0.406,0.186,0.5,0.308,0.998,16.809,0.988,1.118,3.61,0
20011231,28,0.208,0.403,0.452,0.225,1.087,0.207,0.264,0.224,0.559,0.413,1.276,9.395,0.745,0.887,9.36,0
20020331,28,0.194,0.344,0.425,0.198,0.911,0.209,0.264,0.202,0.535,0.376,1.156,8.628,0.81,0.945,9.449,0
20020630,28,0.205,0.371,0.455,0.21,1.23,0.212,0.264,0.219,0.549,0.397,1.223,7.123,0.769,0.909,13.068,0
20020930,28,0.223,0.394,0.487,0.221,1.539,0.221,0.264,0.245,0.565,0.42,1.308,6.066,0.741,0.888,15.912,0
20021231,28,0.255,0.38,0.528,0.21,1.338,0.24,0.219,0.293,0.588,0.439,1.438,10.962,0.755,0.894,12.779,0
20030331,28,0.247,0.371,0.516,0.207,1.118,0.238,0.219,0.281,0.58,0.425,1.391,16.881,0.785,0.933,11.526,0
20030630,28,0.254,0.346,0.521,0.194,1,0.245,0.219,0.293,0.582,0.419,1.407,19.565,0.831,0.986,10.24,0
20030930,28,0.25,0.322,0.52,0.181,0.893,0.243,0.219,0.288,0.579,0.406,1.387,21.726,0.882,1.038,9.427,0
20031231,28,0.23,0.265,0.5,0.155,0.742,0.243,0.274,0.255,0.551,0.37,1.237,21.12,1.041,1.206,7.36,0
20040331,28,0.236,0.271,0.505,0.156,0.755,0.244,0.274,0.266,0.559,0.375,1.276,26.824,1.028,1.195,8.754,0
20040630,28,0.223,0.258,0.483,0.15,0.675,0.236,0.274,0.247,0.549,0.366,1.225,32.734,1.098,1.264,8.421,0
20040930,28,0.212,0.242,0.465,0.142,0.623,0.23,0.274,0.232,0.54,0.358,1.18,36.274,1.178,1.34,7.723,0
20041231,28,0.187,0.202,0.436,0.121,0.522,0.219,0.307,0.199,0.513,0.327,1.057,37.027,1.358,1.517,6.612,0
20050331,28,0.192,0.212,0.439,0.126,0.531,0.219,0.307,0.206,0.521,0.338,1.094,39.802,1.328,1.487,7.337,0
20050630,28,0.187,0.201,0.437,0.12,0.499,0.217,0.307,0.2,0.515,0.333,1.065,40.947,1.399,1.556,7.249,0
20050930,28,0.18,0.193,0.457,0.115,0.473,0.208,0.307,0.188,0.513,0.327,1.055,42.662,1.366,1.519,7.146,0
20051231,28,0.162,0.172,0.5,0.102,0.474,0.193,0.319,0.164,0.5,0.316,1.004,39.144,1.208,1.373,5.586,0
20060331,28,0.166,0.176,0.486,0.105,0.413,0.197,0.319,0.169,0.504,0.317,1.018,47.151,1.286,1.445,6.133,0
20060630,28,0.155,0.163,0.502,0.097,0.375,0.185,0.319,0.155,0.499,0.308,0.998,49.314,1.219,1.383,5.556,0
20060930,28,0.138,0.149,0.496,0.088,0.321,0.167,0.319,0.136,0.489,0.297,0.962,57.377,1.195,1.37,5.344,0
20061231,28,0.1,0.128,0.486,0.074,0.28,0.121,0.383,0.095,0.479,0.278,0.921,45.347,1.114,1.278,4.08,0
20070331,28,0.104,0.131,0.484,0.076,0.296,0.126,0.383,0.099,0.48,0.28,0.925,68.046,1.142,1.312,5.307,0
20070630,28,0.087,0.123,0.48,0.071,0.277,0.106,0.383,0.082,0.474,0.274,0.906,79.763,1.131,1.299,5.106,0
20070930,28,0.077,0.108,0.489,0.062,0.263,0.094,0.383,0.072,0.47,0.267,0.889,95.554,1.116,1.287,4.66,0
20071231,28,0.073,0.087,0.57,0.049,0.211,0.085,0.349,0.068,0.481,0.273,0.927,55.293,1.008,1.165,3.865,0
20080331,28,0.069,0.086,0.54,0.049,0.19,0.082,0.349,0.064,0.473,0.268,0.899,160.438,1.056,1.225,3.41,0
20080630,28,0.068,0.079,0.575,0.044,0.168,0.079,0.349,0.063,0.48,0.279,0.925,176.583,1.028,1.191,3.162,0
20080930,28,0.068,0.079,0.572,0.044,0.15,0.079,0.349,0.064,0.482,0.276,0.934,174.208,1.021,1.177,3.702,0
20081231,28,0.065,0.096,0.435,0.055,0.197,0.082,0.4,0.062,0.459,0.227,0.855,139.492,0.925,1.139,3.946,0
20090331,28,0.078,0.093,0.512,0.053,0.22,0.096,0.4,0.075,0.469,0.253,0.888,126.97,1.02,1.207,6.52,0
20090630,28,0.09,0.104,0.471,0.062,0.3,0.116,0.4,0.087,0.459,0.236,0.851,89.544,1.04,1.254,9.275,0
20090930,28,0.099,0.111,0.454,0.068,0.404,0.134,0.4,0.097,0.45,0.23,0.822,56.692,1.065,1.308,11.289,0
20091231,28,0.099,0.102,0.476,0.064,0.398,0.141,0.269,0.098,0.438,0.227,0.784,47.581,1.209,1.42,8.795,0
20100331,28,0.102,0.106,0.467,0.066,0.35,0.144,0.269,0.101,0.44,0.228,0.79,59.367,1.185,1.419,9.722,0
20100630,28,0.097,0.1,0.453,0.063,0.298,0.141,0.269,0.096,0.431,0.221,0.762,72.599,1.256,1.483,8.608,0
20100930,28,0.094,0.097,0.434,0.062,0.287,0.14,0.269,0.094,0.426,0.219,0.747,76.389,1.325,1.547,7.671,0
20101231,28,0.096,0.098,0.425,0.062,0.297,0.143,0.397,0.096,0.427,0.226,0.751,80.817,1.494,1.683,5.979,0
20110331,28,0.09,0.096,0.422,0.061,0.266,0.135,0.397,0.089,0.424,0.221,0.74,88.828,1.413,1.62,5.976,0
20110630,28,0.086,0.095,0.426,0.06,0.247,0.128,0.397,0.084,0.425,0.225,0.744,101.68,1.391,1.593,5.04,0
20110930,28,0.081,0.09,0.422,0.056,0.222,0.122,0.397,0.079,0.421,0.221,0.732,118.228,1.398,1.592,3.872,0
