Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number
20110630,5,0.64,0.641,0.349,0.38,8.476,0.483,0.098,1.781,0.787,0.664,3.686,-0.219,1.426,2.096,237.339,4
20110930,5,0.679,0.679,0.363,0.391,3.524,0.48,0.095,2.113,0.815,0.705,4.405,1.389,1.639,2.361,158.088,4
20111231,5,0.665,0.665,0.366,0.382,3.263,0.473,0.095,1.982,0.807,0.689,4.189,1.774,1.398,2.083,220.063,4
20120331,5,0.673,0.674,0.402,0.383,2.571,0.471,0.095,2.06,0.814,0.697,4.377,2.572,1.432,2.128,208.19,4
20120630,5,0.67,0.671,0.346,0.387,2.064,0.477,0.095,2.033,0.81,0.693,4.26,3.529,1.58,2.304,183.85,4
19950331,10,2.574,2.653,0.304,0.199,2.929,0.172,0.034,0,1.118,1.873,-9.379,2.519,1.201,1.643,67.091,4
19950630,10,2.461,2.549,0.303,0.198,2.667,0.171,0.034,0,1.113,1.778,-9.825,2.874,1.2,1.65,65.093,4
19950930,10,2.445,2.546,0.313,0.198,2.883,0.171,0.034,0,1.113,1.722,-9.888,2.47,1.151,1.626,64.264,4
19951231,10,2.756,3.01,0.276,0.208,3.068,0.17,0.007,0,1.121,1.61,-10.335,1.816,0.949,1.465,57.31,4
19960331,10,2.557,2.726,0.305,0.202,3.28,0.17,0.007,0,1.115,1.688,-9.685,1.832,1.028,1.543,58.339,4
19960630,10,2.679,2.892,0.308,0.204,3.682,0.169,0.007,0,1.118,1.7,-9.455,1.407,1.011,1.549,56.958,4
19960930,10,2.745,2.985,0.305,0.203,3.397,0.167,0.007,0,1.119,1.709,-9.409,1.602,0.97,1.543,57.227,4
19961231,10,2.602,2.808,0.262,0.199,2.644,0.166,0.02,0,1.114,1.585,-11.098,2.019,0.907,1.596,55.605,4
19970331,10,2.671,2.891,0.308,0.199,2.681,0.165,0.02,0,1.115,1.704,-9.674,2.268,0.942,1.601,61.808,4
19970630,10,2.544,2.755,0.301,0.196,2.354,0.163,0.02,0,1.11,1.662,-10.11,2.771,0.935,1.623,62.476,4
19970930,10,2.301,2.659,0.289,0.207,2.373,0.162,0.02,0,1.101,1.554,-10.892,3.008,0.986,1.648,64.333,4
19971231,10,1.988,2.235,0.246,0.183,1.992,0.151,0.045,0,1.081,1.349,-15.901,2.936,0.956,1.65,57.487,4
19980331,10,1.457,1.688,0.284,0.197,2.201,0.161,0.045,0,1.053,1.241,-19.756,3.183,1.011,1.701,66.024,4
19980630,10,1.075,1.232,0.285,0.192,2.068,0.165,0.045,0,1.012,1.046,-87.104,3.433,1.027,1.749,70.307,4
19980930,10,0.837,0.877,0.303,0.173,1.85,0.171,0.045,0,0.968,0.883,30.027,3.593,1.044,1.858,74.319,3
19981231,10,0.584,0.856,0.228,0.194,2.077,0.146,0.056,0,0.906,0.659,6.871,3.723,1.06,1.661,65.979,3
19990331,10,0.625,0.701,0.298,0.169,1.74,0.166,0.056,23.023,0.91,0.722,10.061,4.229,1.119,1.904,79.508,3
19950331,31,0.587,0.596,0.068,0.555,17.463,0.89,0.025,1.411,0.615,0.593,1.597,-0.674,7.455,9.09,259.188,4
19950630,31,0.587,0.599,0.074,0.558,17.583,0.889,0.025,1.411,0.615,0.594,1.599,-0.338,6.927,8.513,296.171,4
19950930,31,0.59,0.602,0.084,0.56,17.365,0.889,0.025,1.428,0.618,0.598,1.618,-0.289,6.219,7.796,271.668,4
19951231,31,0.42,0.426,0.109,0.395,10.959,0.845,0.102,0.721,0.462,0.431,0.858,-0.048,4.549,6.022,248.326,4
19960331,31,0.469,0.477,0.098,0.445,12.104,0.869,0.102,0.885,0.504,0.478,1.017,0.103,6.206,7.656,230.629,4
19960630,31,0.406,0.42,0.097,0.389,-4.404,0.836,0.102,0.688,0.45,0.419,0.817,-10.587,5.653,6.811,153.828,4
19960930,31,0.347,0.371,0.105,0.341,-3.747,0.796,0.102,0.538,0.401,0.368,0.668,-14.228,5.088,6.017,173.813,4
19961231,31,0.354,0.37,0.055,0.342,-3.825,0.811,0.033,0.56,0.403,0.369,0.676,-4.97,5.677,6.69,127.616,4
19970331,31,0.344,0.373,0.081,0.341,-3.825,0.786,0.033,0.535,0.4,0.367,0.668,-4.97,4.711,5.571,127.616,4
19970630,31,0.351,0.375,0.076,0.344,-3.825,0.795,0.033,0.553,0.405,0.372,0.681,-4.97,4.479,5.394,127.616,4
19970930,31,0.358,0.375,0.055,0.345,-3.825,0.809,0.033,0.569,0.408,0.375,0.69,-4.97,4.444,5.416,127.616,4
19971231,31,0.474,0.481,0.043,0.445,27.58,0.854,0.051,0.912,0.513,0.483,1.054,-1.557,5.828,6.762,128.724,4
19980331,31,0.433,0.445,0.048,0.409,-6.386,0.832,0.051,0.778,0.479,0.445,0.918,-6.958,4.804,5.808,95.718,4
