Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number,Sector Number
20050930,66,-0.009716052,-0.009333374,0.132954414,0.971734913,-0.017771967,0.260239025,-0.314025577,-0.014698206,0.870077324,0.114371362,-0.005933334,-0.093893547,-0.798876566,-0.888819933,-0.290507833,2,2
20020930,136,-0.01092061,-0.011236764,0.056743593,-0.161987552,-0.034364456,0.565259818,-0.025054142,-0.112646235,-0.575208538,-0.017643774,-0.014044249,-0.08365169,0.156572373,0.680208842,0.346160693,2,5
20050630,47,-0.008204258,-0.008163076,-1.975544957,2.016786348,0.291418699,0.902388061,-0.67523987,1.172567784,1.860472416,0.22982186,0.04621903,-0.143340688,-1.406561344,-1.617873793,0.72876065,3,1
20020630,102,-0.009984273,-0.010450677,0.671510879,1.009736784,0.136278925,1.84955789,0.743347172,-0.006771776,-0.028187992,0.057148071,-0.012340275,-0.130528631,-0.647256205,-0.863610602,-0.433845468,3,3
20100630,73,-0.010681649,-0.011015953,-0.502135758,0.05335638,-0.067030919,0.688338383,1.104561465,-0.085281179,-0.344884098,-0.001079137,-0.013348311,-0.052692465,1.659539279,1.837821332,0.02690619,2,7
20130630,113,-0.010901103,-0.011280926,0.52416996,-0.294994098,-0.078490107,0.329805171,1.675936802,-0.135293178,-0.41398143,-0.027682947,-0.013728566,-0.052546431,-0.26940864,-0.623617769,-0.433845468,2,3
20000331,16,-0.010706033,-0.009805909,1.575879284,0.59171621,-0.054430998,-0.269533929,0.644834183,-0.107739398,0.219410781,0.047108897,-0.011109827,-0.093981168,-0.804893247,-1.077385731,-0.277410212,0,8
20060930,47,-0.008165244,-0.008357389,-1.975544957,1.750773255,0.692956937,0.822119432,-0.734347663,1.350912461,1.895021082,0.234339488,0.056234809,-0.158518497,-1.406561344,-1.617873793,0.833453712,4,1
20060930,61,-0.009828217,-0.009854488,0.15835802,0.686720886,0.095160663,0.372615107,0.060323782,0.040031906,0.720366438,0.110355692,-0.00757991,-0.127520329,0.140929002,1.256998341,0.0477558,3,7
19951231,165,-0.010798691,-0.011188186,1.809592468,-0.326662323,-0.066667958,0.088999283,0.43467314,-0.11491093,-0.137592102,-0.019651608,-0.012785102,-0.080049516,-0.283848675,-0.373541203,-0.433845468,2,5
19990930,105,-0.012603091,-0.012261327,-0.857786255,-1.416049273,-0.117223199,-2.035443778,2.207906943,-0.209461917,-0.776742423,-0.09544737,-0.014707902,0.655378124,-0.076874849,-0.227327082,-0.316538255,0,4
20030630,44,-0.012232457,-0.012278992,0.544492845,-1.409715628,-0.108875103,-1.596641937,0.598861455,-0.196628649,-0.690370758,-0.081392527,-0.014460378,0.405396981,-0.305508726,-0.438077091,-0.414045206,0,3
19951231,168,-0.010106192,-0.010340272,2.658072937,1.060405944,0.065501588,1.630156969,-0.143269729,-0.043761783,-0.085769103,0.039579517,-0.0125878,-0.145696704,-0.948090254,-1.206457507,-0.433845468,3,3
20010331,117,-0.01219832,-0.01239823,-0.593588743,-1.365380113,-0.107475111,-0.922385449,1.538018617,-0.193609057,-1.824718625,-0.159698083,-0.01652667,0.159280874,1.646302581,1.369936145,0.059694194,1,6
20060331,16,-0.010832829,-0.010803975,0.778206028,0.085024605,-0.021764535,0.16391667,0.053756249,-0.124913329,-0.229721878,-0.016137898,-0.013115135,-0.111320281,-0.800079902,-1.065285252,-0.356825525,1,8
19960630,4,-0.010745047,-0.010141542,2.028063487,0.173695636,-0.062208727,-0.467529882,0.303322488,-0.106984499,0.32881489,0.039579517,-0.010553793,-0.088538964,-0.73750642,-1.024950322,-0.351869965,0,8
20100331,81,-0.011208339,-0.011369251,-0.354794838,-0.453335225,-0.081549347,-0.125050396,1.06515627,-0.130952514,-0.52914365,-0.046757378,-0.013911519,0.102317846,0.491099835,0.481559312,0.075439907,0,5
20040331,54,-0.010213481,-0.010609661,1.04240354,-0.52300532,0.004731597,-0.665525835,-1.653802228,-0.021869738,0.973723322,0.067689204,-0.004186312,-0.113909952,0.268482639,-0.066995735,-0.034818544,2,3
19980630,126,-0.011110804,-0.009748498,-0.02962867,0.097691895,0.007635282,-1.008005321,-0.576726881,-0.105852152,0.438218999,0.092787138,-0.007034639,-0.131619019,-0.365675536,-0.423959866,-0.044718675,1,1
20080630,19,-0.011096173,-0.010945294,-0.034709392,-0.250658583,-0.039134797,-0.414017462,0.066891314,-0.125102054,-0.143350213,-0.017643774,-0.012795864,-0.063158241,-0.144261676,-0.293879716,0.30037396,1,4
20110331,26,-0.00946246,-0.008754849,0.681672322,1.092074169,0.028324042,0.056891831,-0.635834674,0.148548508,1.163740985,0.149006511,-0.000667157,-0.095188383,-0.194801796,-0.168841434,0.497997497,1,5
20020630,171,-0.011013269,-0.011386916,0.209165234,-0.643344576,-0.046601417,-0.397963736,-0.340295707,-0.117930522,-0.045462325,-0.043745625,-0.012422784,-0.09836219,0.145742347,0.195181309,0.07142931,2,7
20090930,171,-0.010964501,-0.011285343,0.310779662,-0.440667934,0.03978323,-0.087591702,-0.563591816,-0.11868542,-0.218205656,-0.028184906,-0.013079262,-0.11989735,0.055492132,0.581388264,0.132461805,2,7
20040630,43,-0.010866966,-0.011038034,0.310779662,-0.339329614,-0.040534788,-0.264182687,-0.136702197,-0.10490853,0.029393118,-0.005596765,-0.012081989,-0.05671327,-0.132228314,-0.188000525,-0.068864666,1,5
19950630,51,-0.010140329,-0.010596412,0.199003791,0.921065753,0.028116636,1.999392665,0.080026379,-0.016585452,-0.264270544,0.036567765,-0.013233517,-0.140595247,1.651115926,1.199521066,-0.243314644,4,3
20030930,171,-0.011037652,-0.011285343,0.016097822,-0.649678221,-0.052305085,-0.595959689,-0.031621675,-0.120006492,0.092732339,-0.032200576,-0.011795004,-0.064365456,0.223959199,0.181064084,0.010671514,2,7
20020331,100,-0.010613375,-0.010993872,-0.141404541,-0.079650166,-0.01346829,0.361912623,-0.136702197,-0.107739398,-0.080010991,0.006450243,-0.012555514,-0.093153641,-0.899956806,-0.736555573,-0.382438406,2,3
20090331,87,-0.011130311,-0.011413413,-1.218517472,-0.218990358,-0.038512578,0.848875642,-0.01848661,-0.130952514,-1.007066863,-0.048765212,-0.015199364,-0.089064687,-0.24413858,1.238847622,0.354017067,3,2
20071231,3,-0.010720663,-0.01107778,-1.193113865,-0.085983811,-0.043023661,0.468937462,0.316457553,-0.091509088,-0.270028655,-0.024169237,-0.013265802,-0.065329281,1.871326449,1.546401463,0.48490537,1,4
20080331,2,-0.010730417,-0.010410931,0.37682904,-0.358330549,-0.051216203,-0.852819304,-0.215512588,-0.099624243,0.67430155,0.053132402,-0.007970928,-0.066702001,-0.411402311,-0.452194317,-0.068150451,1,5
20120331,169,-0.011496067,-0.01167397,0.168519463,-0.687680092,-0.075845679,-0.232075235,0.066891314,-0.159449918,-0.891904643,-0.040231915,-0.014962602,-0.062087324,-0.220071856,-0.084138081,-0.248967938,2,4
20120430,57,-0.010813322,-0.010777477,0.163438742,-0.370997839,-0.02399415,-0.617364657,-0.340295707,-0.111702613,0.374879778,0.027532508,-0.010159189,-0.022843098,-0.26940864,-0.505638099,-0.219904845,2,6
20130331,118,-0.011135187,-0.011413413,-0.070274441,-0.187322132,0.010901929,0.961251723,-0.143269729,-0.137746597,-1.070406084,-0.066333766,-0.015332095,-0.088869975,0.314209414,0.435174143,0.092004222,2,4
20000630,98,-0.012305609,-0.010644991,-0.151565983,-0.294994098,-0.093941862,-1.735774228,0.454375738,-0.197572272,-0.465804429,-0.042239749,-0.013886408,0.03050802,-0.093721556,-0.319089048,0.294231703,0,4
20051231,56,-0.010267125,-0.008869671,0.041501429,0.762724626,-0.050023618,-0.499637334,-0.333728175,-0.084526281,0.812496214,0.094293014,-0.006589812,-0.047464445,-0.773606506,-0.682103417,0.07829677,1,2
19990331,123,-0.010501209,-0.010640575,-0.268422575,0.420707793,-0.022542307,0.768607012,-0.202377523,-0.073768983,-0.166382657,0.035563847,-0.012885547,-0.095889347,-0.392148932,0.229466,0.151822549,2,7
19961231,3,-0.01037929,-0.01078631,-0.24809969,0.021688155,-0.04027553,0.324453929,-0.103864533,-0.046403927,0.202136448,0.018497252,-0.011073954,-0.103356556,0.00254534,0.118544942,0.665816255,1,4
20020930,89,-0.009964766,-0.010318191,0.773125307,0.699388176,0.117508672,0.966602965,-0.937941174,-0.055085255,0.32881489,0.059657865,-0.01047846,-0.132874912,-0.78804654,-1.050159653,-0.433845468,2,5
20050331,9,-0.011437546,-0.011771127,1.291358887,-0.770017477,-0.097778876,-0.10899667,1.649666671,-0.161525887,-0.886146532,-0.096451288,-0.014948252,0.020684794,-0.175548417,-0.466311542,-0.433845468,1,3
19980430,24,-0.010330523,-0.00772587,0.356506154,0.997069493,-0.041001452,-0.820711852,0.316457553,-0.067918523,0.996755766,0.127924246,-0.004060756,-0.069622683,-1.014273744,-1.064276879,-0.067469199,0,2
20000630,39,-0.010998638,-0.010971791,0.757883143,-0.370997839,-0.050542133,-0.504988576,-0.04475674,-0.115665828,0.058183673,0.002434574,-0.011389637,-0.106832167,-0.370488881,-0.309005315,0.059919446,1,7
20011231,151,-0.011052283,-0.011422245,0.996677047,-0.161987552,-0.071282744,1.186003886,1.196506922,-0.126045677,-1.053131751,-0.06131418,-0.015303396,-0.021519056,2.097553654,1.512116773,-0.134858215,2,4
19980630,12,-0.011066913,-0.010561083,0.097389364,-0.098651101,0.013494505,-0.622715899,0.28361989,-0.139256393,0.086974228,0.00795612,-0.011368114,-0.137888749,-0.855433367,-0.988648885,-0.250868851,1,3
19961231,81,-0.012056894,-0.01167397,-0.014386506,-0.903024024,-0.097001103,-1.36118729,0.907535487,-0.184550279,-0.684612647,-0.076874899,-0.014266663,0.152913788,-0.066044823,0.10846121,0.302263885,0,5
20061231,21,-0.007414223,-0.008118913,0.666430158,-0.187322132,0.126790095,-0.670877077,-1.213777543,-0.209650641,2.275056408,0.290056903,-0.247309309,-0.158421141,-0.121398288,-0.449169197,-0.161657792,4,6
20000331,34,-0.010506086,-0.010927629,1.403134757,0.04068909,0.003539011,0.565259818,-0.19580999,-0.070749391,-0.068494769,0.016991376,-0.012508879,-0.105907285,0.291346026,-0.195059138,-0.433845468,2,6
20000630,146,-0.011183955,-0.011532651,2.190646571,-0.801685703,0.027183309,-0.617364657,-1.286020402,-0.133972107,-0.07425288,-0.025173154,-0.012530403,-0.127763719,0.293752699,-0.137581863,1.046487829,2,1
20051231,16,-0.010866966,-0.010759812,1.108452918,0.09135825,-0.017097897,0.078296799,0.053756249,-0.127744197,-0.212447545,-0.01513398,-0.013061326,-0.110453812,-0.874686746,-1.127804394,-0.345656287,1,8
20050331,40,-0.010798691,-0.011033618,1.418376922,-0.738349252,-0.02974967,-0.884926755,-0.537321685,-0.101322764,0.639752884,0.105838064,-0.007813086,0.066004038,-0.410198975,-0.707312749,-0.433845468,1,1
19990331,124,-0.01128149,-0.011333921,0.127873692,-0.681346447,-0.099489976,-0.76184819,1.058588737,-0.139256393,-0.062736658,-0.004090889,-0.012487355,0.076304308,-0.232105218,-0.351356992,-0.420506112,0,4
20080930,151,-0.010823075,-0.010256363,1.687655155,0.503045179,-0.043490325,0.030135621,0.506915999,-0.101700213,-0.12607588,0.024520756,-0.012404847,-0.038166942,-0.43065569,-0.719413228,-0.179381334,2,4
20030331,94,-0.010681649,-0.010627326,0.666430158,-0.193655777,-0.042142185,-0.446124914,-0.235215186,-0.089810568,0.374879778,0.055642195,-0.009811219,-0.081724041,-0.182768434,-0.115397651,-0.149626002,1,7
20090630,154,-0.00926739,-0.00920972,0.265053169,1.20607978,0.031901798,0.592016027,-0.491348957,0.192143874,1.123434208,0.148504553,-0.002216877,-0.103132637,-0.200818477,0.062076041,0.297187458,3,7
19980930,50,-0.009901368,-0.005195376,-1.975544957,1.225080715,0.292507581,-1.093625192,-0.905103511,-0.000921316,1.468920868,0.178622074,0.009958465,-1.31035E-05,-0.074468177,-0.431018478,2.378066439,0,5
20080930,0,-0.010974255,-0.010764229,-0.309068346,0.148361056,-0.043749583,0.115755492,0.290187423,-0.114344756,-0.373674653,-0.015635939,-0.013606597,-0.044621648,0.016985374,-0.125481384,0.279623242,0,4
20050930,2,-0.011330258,-0.011294175,-0.258261132,-0.789018413,-0.044527356,-1.024059047,-0.511051555,-0.145295578,0.173345893,-0.029188823,-0.011411161,-0.07689518,-0.197208469,-0.266653639,-0.013688742,1,5
19950331,88,-0.010296386,-0.010737731,0.844255406,0.693054531,0.014842645,1.779991744,1.117696531,-0.060746991,-0.362158431,0.021509004,-0.013567137,-0.152832903,0.148149019,-0.270687132,-0.433845468,2,3
20121031,111,-0.011242476,-0.011572397,-0.832382648,-0.408999709,-0.030890404,0.699040867,-0.04475674,-0.148126446,-1.093438528,-0.078882734,-0.015371555,-0.057764715,0.039848762,1.169269868,0.086746494,2,2
19950930,105,-0.012188567,-0.010591996,-0.131243098,-0.504004385,-0.096067775,-1.735774228,1.800719921,-0.19247671,0.006360674,-0.024671195,-0.012196783,0.025893343,-0.577462706,-0.693195523,0.332881771,0,4
19950930,59,-0.010467072,-0.010397682,2.028063487,0.477710599,-0.029853373,0.447532494,0.566023792,-0.097359549,0.04090934,0.035563847,-0.012046116,-0.136272638,-0.310322071,-0.699245763,-0.32647135,1,5
20080331,65,-0.010554854,-0.010817223,0.249811005,-0.047981941,-0.001283181,0.126457976,-0.445376229,-0.105285979,0.121522894,0.024520756,-0.011486495,-0.117025346,0.115658942,0.181064084,-0.158366905,2,7
20040331,49,-0.010886473,-0.01091438,-0.857786255,-0.263325873,-0.020208989,-0.333748833,-0.156404794,-0.108116847,0.058183673,0.003438491,-0.011952846,-0.031605143,-0.812113264,-0.413876133,0.032652881,1,5
20060930,38,-0.009150348,-0.008313227,-1.005127175,1.738105965,0.190152663,0.452883736,-0.924806109,0.24121225,1.255870761,0.162559396,0.000807228,-0.141948496,-0.557005991,0.174005471,0.568963086,4,2
19981031,57,-0.012076401,-0.012062597,-0.151565983,-1.213372631,-0.098504797,-1.382592258,0.874697824,-0.186626249,-0.707645091,-0.094443453,-0.014542886,0.015826727,-0.031148074,-0.002459847,0.125072417,0,6
19960930,168,-0.009477091,-0.009964893,2.063628536,1.516428388,0.119064217,1.913772793,-0.143269729,0.0422966,0.50155822,0.09579889,-0.009387916,-0.141870611,-0.483602483,-0.812183567,-0.433845468,3,3
20040930,16,-0.010901103,-0.010861385,-0.974642846,-0.073316521,-0.04737919,-0.076889218,0.618564053,-0.130008892,-0.149108324,-0.020655526,-0.012806626,-0.089824064,0.226365872,-0.21421823,-0.384482162,1,8
20021231,61,-0.01089135,-0.01127651,-0.309068346,-0.567340836,0.399425433,-0.344451317,-2.474743803,-0.106229601,0.063941784,-0.009110476,-0.011992306,-0.156269572,0.125285632,2.067730433,0.123973624,3,7
20001231,144,-0.009506351,-0.010022304,1.362488986,1.548096613,0.023605553,2.079661294,0.119431575,0.109482531,0.420944666,0.093289097,-0.009969061,-0.13436446,-0.425842345,-0.72647184,-0.433845468,3,3
20071231,14,-0.01125223,-0.011408997,-0.613911629,-0.554673546,-0.072267923,-0.339100075,0.546321194,-0.136991699,-0.419739541,-0.04976913,-0.01375009,0.01451242,0.242009242,0.380721987,0.413198095,1,4
20081231,92,-0.010764554,-0.011144024,-0.61899235,0.154694701,0.06285716,1.362594871,-0.688374935,-0.079808168,-0.75946809,-0.033706452,-0.014632569,-0.117229794,3.247943056,3.311054649,0.247659334,3,3
19980930,136,-0.01128149,-0.011607727,-0.136323819,-0.504004385,-0.032964465,0.415425042,0.211377031,-0.14038874,-0.995550641,-0.059808304,-0.015088158,-0.061405832,0.258855949,1.208596425,1.041120222,2,5
20131231,138,-0.009082074,-0.009611596,0.315860383,1.959783542,0.015205605,2.06895881,0.316457553,0.622058343,0.875835435,0.158543726,-0.002152305,-0.11050249,0.835253986,0.260725571,-0.269229693,3,4
20120930,70,-0.011286367,-0.011545899,-0.47165143,-0.713014672,-0.07994195,-0.446124914,1.097993933,-0.139445118,-0.379432764,-0.070851395,-0.013617359,0.079273668,0.399646284,0.228457627,0.599542514,0,4
20010930,134,-0.012593337,-0.012800106,-0.197292476,-1.802401622,-0.126141662,-1.981931359,4.046816072,-0.209084468,-2.394771614,-0.223446836,-0.017168799,1.327358824,1.521155617,0.972637085,0.032680351,2,6
20030630,2,-0.010979131,-0.011245597,-0.35987556,-0.630677286,-0.033327425,-0.579905963,-0.419106098,-0.120195216,0.15607156,-0.020153567,-0.011500844,-0.090359523,0.006155348,0.048967188,-0.006107066,1,5
19960930,81,-0.01203251,-0.011704883,-0.004225064,-0.947359539,-0.096534439,-1.371889774,0.920670553,-0.18417283,-0.603999093,-0.084906238,-0.014202091,0.147861009,-0.061231479,0.063084414,0.314998904,0,5
20140930,113,-0.011047406,-0.011417829,1.814673189,-0.47233616,-0.085645618,0.072945557,1.57085628,-0.147937722,-0.442771985,-0.039729956,-0.013818249,-0.024556565,-0.494432509,-0.8071417,-0.433845468,2,3
20031231,126,-0.010393921,-0.010331439,0.539412124,-0.618009996,-0.070297565,-1.029410288,-0.445376229,-0.070371942,1.117676097,0.127924246,-0.001556811,-0.092958929,-0.559412663,-0.531855803,-0.257653902,2,1
19980331,99,-0.010345153,-0.01042418,-1.975544957,-0.123985682,-0.07724567,-0.365856285,0.073458847,-0.085281179,0.657027217,0.039579517,-0.008161055,-0.019396694,-1.406561344,-1.617873793,0.247686803,1,2
20010331,67,-0.011398532,-0.011038034,0.386990482,-0.364664194,-0.075638273,-0.702984529,0.401835477,-0.152278386,-0.29881921,-0.020153567,-0.013107961,-0.038897112,-0.742319765,-0.733530453,-0.090873504,0,2
19990831,115,-0.01164237,-0.011298591,0.0821472,-0.580008126,-0.019120107,-0.933087933,-1.33199313,-0.163035684,-0.442771985,-0.006600682,-0.013821836,-0.11652883,-0.336795467,-0.171866553,0.134340742,2,6
20090930,14,-0.010862089,-0.011152856,-0.522458644,-0.263325873,-0.069156832,0.121106734,0.539753662,-0.102266386,-0.235479989,0.016991376,-0.013039802,0.075759114,0.278109328,0.526936108,-0.132671615,1,4
19981231,56,-0.010374414,-0.009885401,0.04658215,0.553714339,-0.044216246,-0.050133009,-0.176107392,-0.087923322,0.420944666,0.052128484,-0.009965474,-0.085462513,-0.460739095,-0.21421823,0.067819773,1,2
19950630,27,-0.010628005,-0.010503672,1.911206895,0.6043835,-0.0154905,0.76325577,0.13256664,-0.082639036,-0.316093543,0.013477665,-0.013369834,-0.112439876,-1.066017201,-1.309311578,-0.433845468,2,8
19990831,77,-0.010647512,-0.009660174,-0.009305785,0.420707793,-0.037734805,-0.521042302,-0.176107392,-0.083016485,0.472767665,0.074214667,-0.009585219,-0.097709905,-0.874686746,-0.672019685,-0.050904884,1,2
20061231,78,-0.011515574,-0.011086613,-0.812059762,-0.275993163,-0.043594028,-0.601310931,-0.182674925,-0.153788182,-0.592482871,-0.012122228,-0.014273837,-0.061444774,-0.842196669,-0.121447891,-0.101493345,2,2
20071031,24,-0.009784326,-0.009364287,-0.085516606,0.705721821,-0.030682997,-0.028728041,-0.399403501,-0.008281573,0.944932767,0.117383114,-0.004979108,-0.076710204,-0.833773315,-0.794032848,-0.206488574,1,2
20031231,15,-0.010632882,-0.010768645,0.788367471,-0.104984746,-0.041001452,-0.092942944,0.10629651,-0.07490133,0.179104004,0.065681369,-0.006500129,-0.108808495,-0.636426179,-0.924112997,-0.389646492,1,8
20061231,43,-0.011135187,-0.010887883,0.244730284,-0.396332419,-0.037060735,-0.740443222,0.027486119,-0.128121646,0.110006672,0.001932615,-0.011705321,-0.055496319,-0.306712062,-0.313038808,-0.070979844,1,5
20091231,30,-0.011798426,-0.011108694,-0.888270583,-0.288660453,-0.063401312,-0.879575513,1.045453672,-0.173415532,-0.8170492,-0.058804386,-0.014718664,0.080247228,-0.073264841,-0.328164407,-0.035752519,1,2
20041231,117,-0.012476295,-0.012707365,-1.132145209,-1.688396011,-0.122045391,-1.430753436,5.123891418,-0.204366355,-2.42932028,-0.200356737,-0.017204673,0.748100031,4.178121934,3.720454189,0.005452244,1,6
19970630,7,-0.011603356,-0.011678386,0.757883143,-0.757350187,-0.080719723,-0.558500995,0.76304977,-0.167753797,-0.788258645,-0.065831808,-0.014693553,-0.013594273,-0.274221985,-0.466311542,-0.346233154,0,3
20110930,50,-0.00907232,-0.008317643,-1.975544957,2.200462054,0.488817468,0.875631852,-0.878833381,0.293866393,1.19253154,0.167578983,-0.000347886,-0.135698238,-1.406561344,-1.617873793,3.802108536,0,5
20061231,108,-0.010047671,-0.010481591,0.112631528,0.503045179,0.010746374,0.864929368,-0.412538566,-0.002242388,0.282750002,0.048614773,-0.010797731,-0.119576075,-0.339202139,-0.358415604,0.020884801,2,7
19980930,16,-0.010964501,-0.01071565,0.915385505,0.097691895,-0.068534613,-0.044781767,0.979778346,-0.124724605,-0.252754322,-0.005094806,-0.013165358,-0.08405085,-0.375302225,-0.705296002,-0.41045215,0,8
19991231,60,-0.011359518,-0.010834888,0.788367471,-0.060649231,-0.050697688,-0.472881124,-0.314025577,-0.144918129,-0.465804429,-0.005596765,-0.013886408,-0.061999704,-0.540159284,-0.444127331,-0.314153873,1,2
20100331,21,-0.012607968,-0.012831019,0.493685631,0.287701247,-0.040327382,-0.879575513,-0.642402207,-0.209650641,4.756802249,-21.31123333,-0.029580904,-0.118232561,-0.088908211,-0.427993359,-0.203329542,4,6
20030930,132,-0.012603091,-0.012808938,-1.045772946,-1.808735267,-0.12474167,-2.024741294,2.753012149,-0.209461917,-2.129898508,-0.206380241,-0.016892576,0.128204821,0.730563737,0.418031797,-0.093735861,2,6
20090630,93,-0.011330258,-0.011135191,0.04658215,-0.47233616,-0.034934823,-0.697633287,-0.924806109,-0.142653435,-0.195173212,0.033556013,-0.013003928,-0.046111196,-0.370488881,0.245599972,-0.266773889,2,4
20090331,41,-0.010608498,-0.010335855,0.300618219,-0.117652037,0.003953824,-0.569203479,-0.543889218,-0.077166024,0.547623108,0.046606939,-0.008641755,-0.100737678,-0.106958254,0.036866709,0.267954053,1,7
19960331,83,-0.01108642,-0.010768645,-0.105839491,-0.364664194,-0.048105111,-0.783253158,-0.471646359,-0.125668228,0.219410781,-0.001581096,-0.011174399,-0.095509658,-0.233308554,-0.189008899,0.240973174,1,4
20060331,120,-0.010823075,-0.011170521,-1.975544957,-0.117652037,-0.007868325,0.565259818,-0.465078827,-0.096227202,-0.448530096,0.027532508,-0.013839773,-0.09264739,-1.406561344,-1.617873793,-0.35381483,3,5
20000930,65,-0.010296386,-0.010357937,0.0821472,0.553714339,0.039990636,0.602718511,-0.642402207,-0.066786176,0.144555338,0.056646112,-0.010650651,-0.119040617,-0.359658855,-0.196067511,-0.01194166,2,7
20061231,0,-0.010984008,-0.010229866,-0.070274441,0.338370407,-0.027001539,-0.344451317,0.323025086,-0.115477103,-0.051220436,0.012975706,-0.012447895,-0.040376924,-0.553395982,-0.665969445,0.32024015,0,4
20101231,67,-0.010501209,-0.010795142,0.183761627,-0.092317456,-0.050853242,0.046189347,0.112864042,-0.055840153,0.230927003,0.049618691,-0.010137665,-0.043502053,-0.514889224,-0.422951492,-0.144252901,1,2
19961231,46,-0.011388779,-0.011466408,0.63594583,-0.681346447,-0.071853111,-0.633418383,0.244214694,-0.139822567,-0.35640032,-0.0306947,-0.013714217,-0.078530762,-0.132228314,0.046950442,-0.027615952,2,7
20011231,88,-0.010398797,-0.010724483,1.15417941,0.420707793,-0.042453294,1.009412901,1.583991345,-0.076411126,-0.160624546,0.033556013,-0.012874785,-0.094798959,-0.32957545,-0.68613691,-0.433845468,2,3
20130930,88,-0.011110804,-0.011338337,-0.044870835,-0.345663259,-0.053964334,0.153214186,0.815590031,-0.143408333,-0.58672476,-0.036216245,-0.014227202,-0.101789124,-0.292272028,-0.641768487,-0.433845468,2,3
20080930,81,-0.011349765,-0.011219099,-0.171888869,-0.389998774,-0.081756753,-0.440773672,0.966643281,-0.144163231,-0.483078762,-0.041235832,-0.013900757,0.091832599,-0.004674677,0.026782977,0.093201907,0,5
20080331,100,-0.011452177,-0.011740213,1.108452918,-0.801685703,-0.081238238,-0.360505043,0.579158857,-0.161714612,-0.713403202,-0.060812221,-0.0145106,-0.023456442,-0.502855862,-0.653868966,-0.426307743,1,3
20060930,29,-0.010320769,-0.010357937,0.056743593,0.623384435,0.013598208,0.709743351,-0.261485316,-0.068107247,0.063941784,0.054136319,-0.011942084,-0.105011609,-0.38974226,-0.310013688,-0.27667402,3,2
20131231,128,-0.010896226,-0.011029202,0.874739734,-0.085983811,0.012457474,0.228131574,-0.300890512,-0.104153632,-0.350642209,-0.016137898,-0.013463105,-0.112323049,0.183045769,-0.108339039,-0.08729693,2,6
20051231,13,-0.011696014,-0.01200077,0.239649562,-0.953693184,-0.092438168,-0.183914058,0.822157564,-0.166432725,-1.283456191,-0.103980668,-0.015719525,0.012701597,0.992891028,1.227755517,0.241544547,1,3
20030430,80,-0.011769166,-0.01196544,-1.975544957,-0.928358604,-0.093838159,-0.333748833,0.047188716,-0.170962114,-1.300730524,-0.08791799,-0.015748223,-0.027856935,-0.88912678,1.248931355,0.436899074,3,1
19951231,158,-0.010311016,-0.010697985,1.33708538,0.534713404,-0.030475591,1.266272515,-0.320593109,-0.061879338,-0.177898879,0.02301488,-0.012928595,-0.113832068,0.806373917,0.452316488,-0.208499367,3,4
19951231,171,-0.01182281,-0.012120008,0.752802421,-1.511053949,-0.110586203,-1.671559324,-0.149837262,-0.173226808,0.657027217,-0.071353353,-0.008146706,1.040489471,-0.210445167,-0.33522302,-0.117782961,2,7
20060331,147,-0.009876985,-0.010247531,1.164340853,0.756390981,0.007324173,0.982656691,-0.19580999,-0.004318358,0.409428444,0.066685286,-0.009656965,-0.118553836,-0.163515055,-0.542947909,-0.261137078,2,5
19950331,152,-0.011510698,-0.010755396,-0.786656155,0.382705923,-0.020468246,0.078296799,-0.038189207,-0.153976906,-1.139503416,-0.021659443,-0.015421778,-0.125845805,0.083168865,-0.36950771,-0.433845468,4,3
19970430,80,-0.010671896,-0.010901131,-1.975544957,0.072357315,0.078982986,0.474288704,-0.82629312,-0.085281179,-0.212447545,0.02301488,-0.013057738,-0.144917856,-0.973360314,0.571304531,0.126704126,3,1
20000131,37,-0.010535347,-0.007253335,-1.975544957,1.263082586,0.386358848,-0.906331723,-0.563591816,-0.071504289,0.898867879,0.132441874,-0.005571015,-0.138375529,-1.406561344,-1.617873793,1.32953708,1,5
20090930,167,-0.01089135,-0.011126359,-0.303987625,-0.041648296,0.091738462,0.581313543,-0.261485316,-0.112268786,-0.552176094,-0.03420841,-0.013997614,-0.1288249,-0.008284686,-0.278754118,0.009786985,2,1
20050630,58,-0.009594133,-0.010088547,-1.624975182,1.617766709,0.362870105,2.336520908,-1.010184033,0.081173853,0.248201336,0.082747964,-0.010995033,-0.150408737,0.718530375,0.208290162,-0.433845468,4,1
20090331,171,-0.011062036,-0.011364834,0.463201303,-0.45966887,-0.005275748,-0.034079283,-0.563591816,-0.127366748,-0.390948986,-0.034710369,-0.013649645,-0.087429105,0.108438925,0.688275828,0.153558643,2,7
19971031,110,-0.009998904,-0.010106212,-0.182050312,0.62971808,0.009346383,0.511747398,-0.845995718,0.010213431,0.495800109,0.089273427,-0.00942379,-0.115078225,-0.419825664,0.050983935,-0.274218216,2,2
